Paper Feature Name			hasEnum	hasSTrace	hasCR	hasCE	NTk		NDistTk	NDistCE	RatioDistTk	RatioDistCE	
Apache	HBASE	13960	1	1	1	1	144	25	73	24	0.009897	0.003254	
Apache	HBASE	15922	0	0	1	1	57	14	44	12	0.005965	0.001627	
Apache	HBASE	16117	0	0	0	1	33	3	26	2	0.003525	0.000271	
Apache	HBASE	6196	0	0	0	1	13	2	10	2	0.001356	0.000271	
Apache	HBASE	565	0	0	0	1	142	3	90	3	0.012202	0.000407	
Apache	HBASE	4055	0	0	0	1	57	4	39	3	0.005287	0.000407	
Apache	HBASE	13623	0	1	0	1	71	9	30	8	0.004067	0.001085	
Apache	HBASE	3778	0	0	1	1	56	7	41	7	0.005559	0.000949	
Apache	HBASE	5492	0	0	0	1	54	13	44	11	0.005965	0.001491	
Apache	HBASE	6280	0	0	1	1	62	11	31	10	0.004203	0.001356	
Apache	HBASE	5820	0	0	0	0	33	0	23	0	0.003118	0.000000	
Apache	HBASE	14653	0	1	0	1	123	27	35	27	0.004745	0.003661	
Apache	HBASE	12469	0	0	0	0	18	0	14	0	0.001898	0.000000	
Apache	HBASE	7385	0	1	0	1	546	76	146	75	0.019794	0.010168	
Apache	HBASE	8258	0	0	0	0	23	0	16	0	0.002169	0.000000	
Apache	HBASE	16581	0	0	0	1	412	1	45	1	0.006101	0.000136	
Apache	HBASE	6086	0	0	1	1	35	7	21	7	0.002847	0.000949	
Apache	HBASE	8136	0	0	0	1	60	1	43	1	0.005830	0.000136	
Apache	HBASE	5834	0	0	0	1	27	5	24	5	0.003254	0.000678	
Apache	HBASE	3604	0	0	0	1	88	1	56	1	0.007592	0.000136	
Apache	HBASE	848	0	0	0	1	25	1	19	1	0.002576	0.000136	
Apache	HBASE	11089	0	0	0	1	260	25	116	25	0.015727	0.003389	
Apache	HBASE	851	0	0	0	1	667	22	122	22	0.016540	0.002983	
Apache	HBASE	5333	0	0	0	1	47	2	42	2	0.005694	0.000271	
Apache	HBASE	11222	0	0	0	0	12	0	10	0	0.001356	0.000000	
Apache	HBASE	13783	0	0	0	1	39	4	29	3	0.003932	0.000407	
Apache	HBASE	17113	1	1	1	1	387	57	170	55	0.023048	0.007457	
Apache	HBASE	9913	0	1	0	1	244	40	79	39	0.010710	0.005287	
Apache	HBASE	8923	0	0	0	1	35	2	26	2	0.003525	0.000271	
Apache	HBASE	11612	0	0	0	1	20	2	17	1	0.002305	0.000136	
Apache	HBASE	6749	0	0	0	1	334	10	85	10	0.011524	0.001356	
Apache	HBASE	7774	0	0	1	1	99	13	65	13	0.008812	0.001762	
Apache	HBASE	4834	0	0	1	1	45	5	38	5	0.005152	0.000678	
Apache	HBASE	15162	0	0	0	1	56	1	31	1	0.004203	0.000136	
Apache	HBASE	2535	0	0	0	0	54	0	38	0	0.005152	0.000000	
Apache	HBASE	2280	0	0	1	1	61	5	41	4	0.005559	0.000542	
Apache	HBASE	8937	0	0	1	1	66	15	41	14	0.005559	0.001898	
Apache	HBASE	14699	0	1	0	1	141	21	42	20	0.005694	0.002711	
Apache	HBASE	3816	0	0	0	0	37	0	26	0	0.003525	0.000000	
Apache	HBASE	9427	0	0	1	1	68	9	28	8	0.003796	0.001085	
Apache	HBASE	9076	0	0	0	1	91	2	29	2	0.003932	0.000271	
Apache	HBASE	15221	0	0	0	1	86	6	65	5	0.008812	0.000678	
Apache	HBASE	502	0	0	0	1	28	4	17	2	0.002305	0.000271	
Apache	HBASE	3307	0	0	0	1	26	2	21	1	0.002847	0.000136	
Apache	HBASE	1913	0	0	0	1	57	2	44	2	0.005965	0.000271	
Apache	HBASE	3007	0	0	0	1	47	2	38	2	0.005152	0.000271	
Apache	HBASE	4094	1	0	1	1	289	23	93	23	0.012608	0.003118	
Apache	HBASE	14079	0	1	0	1	345	55	94	55	0.012744	0.007457	
Apache	HIVE	8192	0	0	0	1	74	5	39	4	0.004359	0.000447	
Apache	HIVE	10240	0	1	0	1	1224	116	273	116	0.030516	0.012967	
Apache	HIVE	13314	0	1	0	1	406	53	108	52	0.012072	0.005813	
Apache	HIVE	2564	0	0	0	0	36	0	26	0	0.002906	0.000000	
Apache	HIVE	517	0	0	1	1	103	7	55	7	0.006148	0.000782	
Apache	HIVE	14164	0	0	0	0	32	0	26	0	0.002906	0.000000	
Apache	HIVE	12807	0	0	0	0	11	0	7	0	0.000782	0.000000	
Apache	HIVE	8712	0	0	1	1	75	3	38	3	0.004248	0.000335	
Apache	HIVE	11798	0	0	0	1	37	2	20	1	0.002236	0.000112	
Apache	HIVE	9739	0	1	0	1	427	38	97	37	0.010843	0.004136	
Apache	HIVE	3596	0	0	0	1	51	3	37	2	0.004136	0.000224	
Apache	HIVE	12814	0	0	0	0	14	0	9	0	0.001006	0.000000	
Apache	HIVE	2963	0	0	0	1	40	2	26	2	0.002906	0.000224	
Apache	HIVE	12816	0	0	0	0	7	0	6	0	0.000671	0.000000	
Apache	HIVE	1368	1	0	0	1	106	6	40	6	0.004471	0.000671	
Apache	HIVE	12818	0	0	0	0	9	0	6	0	0.000671	0.000000	
Apache	HIVE	12819	0	0	0	0	5	0	5	0	0.000559	0.000000	
Apache	HIVE	9748	0	0	1	1	121	13	50	13	0.005589	0.001453	
Apache	HIVE	12821	0	0	0	0	5	0	5	0	0.000559	0.000000	
Apache	HIVE	12822	0	0	0	0	5	0	5	0	0.000559	0.000000	
Apache	HIVE	12823	0	0	0	0	5	0	5	0	0.000559	0.000000	
Apache	HIVE	2584	0	0	0	1	38	1	19	1	0.002124	0.000112	
Apache	HIVE	11801	0	1	0	1	676	72	115	72	0.012855	0.008048	
Apache	HIVE	7434	0	0	0	0	28	0	19	0	0.002124	0.000000	
Apache	HIVE	3099	0	0	0	1	24	2	15	2	0.001677	0.000224	
Apache	HIVE	2077	0	0	0	1	13	1	9	1	0.001006	0.000112	
Apache	HIVE	12830	0	0	0	0	3	0	3	0	0.000335	0.000000	
Apache	HIVE	12831	0	0	0	0	4	0	4	0	0.000447	0.000000	
Apache	HIVE	6176	0	0	0	0	31	0	24	0	0.002683	0.000000	
Apache	HIVE	545	0	0	0	1	36	4	24	3	0.002683	0.000335	
Apache	HIVE	7714	0	0	0	1	50	3	41	3	0.004583	0.000335	
Apache	HIVE	14883	0	0	1	1	105	22	65	22	0.007266	0.002459	
Apache	HIVE	1573	0	0	0	0	18	0	9	0	0.001006	0.000000	
Apache	HIVE	8231	1	0	1	1	236	1	68	1	0.007601	0.000112	
Apache	HIVE	3335	1	0	0	1	176	7	78	7	0.008719	0.000782	
Apache	HIVE	13871	0	0	0	1	129	2	36	2	0.004024	0.000224	
Apache	HIVE	5680	0	1	1	1	394	58	105	57	0.011737	0.006372	
Apache	HIVE	14387	0	0	0	1	51	4	29	4	0.003242	0.000447	
Apache	HIVE	14174	0	0	0	0	24	0	17	0	0.001900	0.000000	
Apache	HIVE	6198	0	0	0	1	319	4	112	4	0.012520	0.000447	
Apache	HIVE	2615	0	0	0	1	80	4	47	4	0.005254	0.000447	
Apache	HIVE	6712	0	0	1	1	30	3	18	3	0.002012	0.000335	
Apache	HIVE	803	0	0	0	0	16	0	13	0	0.001453	0.000000	
Apache	HIVE	11237	0	0	1	1	76	2	43	2	0.004807	0.000224	
Apache	HIVE	13066	0	0	0	0	26	0	22	0	0.002459	0.000000	
Apache	HIVE	1089	0	0	0	1	25	1	23	1	0.002571	0.000112	
Apache	HIVE	12533	0	1	0	1	133	12	31	12	0.003465	0.001341	
Apache	HIVE	7238	0	0	1	1	84	2	43	2	0.004807	0.000224	
Apache	HIVE	8264	0	1	1	1	395	43	86	43	0.009613	0.004807	
Apache	HIVE	11850	0	0	0	1	123	4	56	4	0.006260	0.000447	
Apache	HIVE	4173	0	0	1	0	136	0	50	0	0.005589	0.000000	
Apache	HIVE	11021	0	0	0	1	28	6	19	4	0.002124	0.000447	
Apache	HIVE	10322	0	1	0	1	146	17	45	17	0.005030	0.001900	
Apache	HIVE	11859	0	0	0	1	62	3	43	3	0.004807	0.000335	
Apache	HIVE	1550	0	0	0	1	21	2	15	2	0.001677	0.000224	
Apache	HIVE	1861	0	1	0	1	279	19	43	19	0.004807	0.002124	
Apache	HIVE	3159	0	0	0	1	31	3	24	3	0.002683	0.000335	
Apache	HIVE	88	0	0	0	1	238	11	109	10	0.012184	0.001118	
Apache	HIVE	6747	0	0	0	1	3	1	3	1	0.000335	0.000112	
Apache	HIVE	7261	0	0	1	1	897	28	149	27	0.016655	0.003018	
Apache	HIVE	14944	0	0	0	0	10	0	8	0	0.000894	0.000000	
Apache	HIVE	14945	0	0	0	1	53	5	38	5	0.004248	0.000559	
Apache	HIVE	5218	0	1	0	1	621	113	194	113	0.021686	0.012631	
Apache	HIVE	4195	0	0	1	1	236	18	96	17	0.010731	0.001900	
Apache	HIVE	13412	0	0	1	0	83	0	31	0	0.003465	0.000000	
Apache	HIVE	14952	0	0	0	0	18	0	11	0	0.001230	0.000000	
Apache	HIVE	8297	1	0	1	1	225	4	90	4	0.010060	0.000447	
Apache	HIVE	3546	0	0	0	1	2	1	2	1	0.000224	0.000112	
Apache	HIVE	5228	0	0	0	1	37	3	30	2	0.003353	0.000224	
Apache	HIVE	1649	0	0	0	0	65	0	30	0	0.003353	0.000000	
Apache	HIVE	6295	0	0	0	0	17	0	14	0	0.001565	0.000000	
Apache	HIVE	10356	0	1	0	1	402	45	101	45	0.011290	0.005030	
Apache	HIVE	5237	0	0	1	0	48	0	33	0	0.003689	0.000000	
Apache	HIVE	1654	0	0	0	0	32	0	22	0	0.002459	0.000000	
Apache	HIVE	634	0	0	0	1	77	2	46	2	0.005142	0.000224	
Apache	HIVE	8316	0	0	1	1	159	7	58	7	0.006483	0.000782	
Apache	HIVE	3197	0	0	1	1	73	5	42	5	0.004695	0.000559	
Apache	HIVE	10879	0	0	1	1	303	15	120	15	0.013414	0.001677	
Apache	HIVE	4225	0	0	0	1	12	2	8	1	0.000894	0.000112	
Apache	HIVE	14581	0	0	0	1	13	2	13	2	0.001453	0.000224	
Apache	HIVE	3094	0	0	0	0	53	0	26	0	0.002906	0.000000	
Apache	HIVE	5256	0	0	1	1	172	20	82	20	0.009166	0.002236	
Apache	HIVE	7306	0	0	1	1	17	4	15	4	0.001677	0.000447	
Apache	HIVE	9495	0	0	0	1	129	11	49	11	0.005477	0.001230	
Apache	HIVE	1676	0	0	0	1	64	2	29	2	0.003242	0.000224	
Apache	HIVE	14989	0	0	0	1	219	10	74	10	0.008272	0.001118	
Apache	HIVE	11918	0	0	0	0	51	0	30	0	0.003353	0.000000	
Apache	HIVE	12432	0	0	1	1	21	1	18	1	0.002012	0.000112	
Apache	HIVE	3217	0	0	0	1	38	3	26	3	0.002906	0.000335	
Apache	HIVE	13971	0	0	0	0	5	0	5	0	0.000559	0.000000	
Apache	HIVE	7316	0	0	0	0	20	0	15	0	0.001677	0.000000	
Apache	HIVE	4247	1	0	1	1	105	9	59	9	0.006595	0.001006	
Apache	HIVE	8856	1	0	0	1	91	1	51	1	0.005701	0.000112	
Apache	HIVE	13977	0	0	1	1	82	6	43	6	0.004807	0.000671	
Apache	HIVE	3547	0	0	0	0	10	0	8	0	0.000894	0.000000	
Apache	HIVE	3739	0	0	1	1	95	8	26	6	0.002906	0.000671	
Apache	HIVE	15004	0	0	1	1	282	47	131	44	0.014643	0.004918	
Apache	HIVE	1187	0	0	0	1	58	1	33	1	0.003689	0.000112	
Apache	HIVE	6824	0	0	0	0	41	0	32	0	0.003577	0.000000	
Apache	HIVE	13489	0	1	0	1	146	21	58	20	0.006483	0.002236	
Apache	HIVE	4266	0	0	0	1	30	3	17	2	0.001900	0.000224	
Apache	HIVE	6933	0	0	0	1	34	2	18	1	0.002012	0.000112	
Apache	HIVE	14194	0	0	0	0	23	0	14	0	0.001565	0.000000	
Apache	HIVE	12829	0	0	0	0	3	0	3	0	0.000335	0.000000	
Apache	HIVE	8369	0	0	0	1	29	3	20	2	0.002236	0.000224	
Apache	HIVE	4274	0	0	0	0	33	0	20	0	0.002236	0.000000	
Apache	HIVE	7198	0	0	0	1	73	5	48	4	0.005366	0.000447	
Apache	HIVE	5956	0	0	0	0	8	0	8	0	0.000894	0.000000	
Apache	HIVE	14521	0	1	0	1	196	27	78	27	0.008719	0.003018	
Apache	HIVE	14019	0	0	0	1	25	1	21	1	0.002347	0.000112	
Apache	HIVE	3272	0	0	0	1	34	2	27	1	0.003018	0.000112	
Apache	HIVE	3785	0	0	0	1	13	2	8	1	0.000894	0.000112	
Apache	HIVE	802	0	0	0	1	36	3	27	2	0.003018	0.000224	
Apache	HIVE	5328	0	0	0	0	26	0	14	0	0.001565	0.000000	
Apache	HIVE	7379	0	0	0	0	46	0	34	0	0.003801	0.000000	
Apache	HIVE	2261	0	0	0	1	59	1	47	1	0.005254	0.000112	
Apache	HIVE	12572	0	1	1	1	1501	128	173	127	0.019338	0.014196	
Apache	HIVE	218	1	0	0	0	124	0	56	0	0.006260	0.000000	
Apache	HIVE	6363	0	0	1	1	162	19	87	18	0.009725	0.002012	
Apache	HIVE	12508	0	0	0	1	31	2	24	2	0.002683	0.000224	
Apache	HIVE	13946	0	0	1	1	239	10	86	10	0.009613	0.001118	
Apache	HIVE	6693	0	0	0	1	34	1	22	1	0.002459	0.000112	
Apache	HIVE	2784	0	0	0	1	235	33	65	33	0.007266	0.003689	
Apache	HIVE	7393	0	1	0	1	280	41	103	41	0.011514	0.004583	
Apache	HIVE	12006	0	0	0	1	21	1	18	1	0.002012	0.000112	
Apache	HIVE	10983	0	0	0	1	188	14	113	14	0.012631	0.001565	
Apache	HIVE	2290	0	0	0	0	5	0	5	0	0.000559	0.000000	
Apache	HIVE	9459	0	0	0	1	96	1	55	1	0.006148	0.000112	
Apache	HIVE	245	0	0	0	1	15	2	15	2	0.001677	0.000224	
Apache	HIVE	11049	0	0	0	0	27	0	18	0	0.002012	0.000000	
Apache	HIVE	11000	0	1	1	1	1085	71	131	71	0.014643	0.007937	
Apache	HIVE	14975	0	0	0	1	42	5	28	5	0.003130	0.000559	
Apache	HIVE	10493	0	0	0	0	18	0	13	0	0.001453	0.000000	
Apache	HIVE	12030	0	1	1	1	227	24	100	24	0.011178	0.002683	
Apache	HIVE	7937	0	0	0	1	85	4	48	4	0.005366	0.000447	
Apache	HIVE	4049	0	0	0	1	43	3	30	3	0.003353	0.000335	
Apache	HIVE	4868	0	0	0	0	57	0	32	0	0.003577	0.000000	
Apache	HIVE	10881	0	0	1	1	303	15	120	15	0.013414	0.001677	
Apache	HIVE	12040	0	0	0	0	32	0	20	0	0.002236	0.000000	
Apache	HIVE	6410	0	0	0	0	64	0	37	0	0.004136	0.000000	
Apache	HIVE	268	0	0	0	0	35	0	23	0	0.002571	0.000000	
Apache	HIVE	2829	0	0	1	1	24	3	14	2	0.001565	0.000224	
Apache	HIVE	5904	0	0	0	1	25	3	17	3	0.001900	0.000335	
Apache	HIVE	13075	0	0	1	1	116	21	79	20	0.008831	0.002236	
Apache	HIVE	6420	0	0	0	0	24	0	16	0	0.001789	0.000000	
Apache	HIVE	11566	0	0	0	0	33	0	21	0	0.002347	0.000000	
Apache	HIVE	1302	0	0	0	1	46	3	24	3	0.002683	0.000335	
Apache	HIVE	6935	0	0	0	1	65	3	42	2	0.004695	0.000224	
Apache	HIVE	12569	0	0	0	1	69	2	24	2	0.002683	0.000224	
Apache	HIVE	11034	1	0	1	1	176	4	41	4	0.004583	0.000447	
Apache	HIVE	10523	0	0	0	1	406	10	123	10	0.013749	0.001118	
Apache	HIVE	11036	0	0	0	1	15	2	13	1	0.001453	0.000112	
Apache	HIVE	4893	0	0	0	1	6	1	6	1	0.000671	0.000112	
Apache	HIVE	12575	0	0	0	0	27	0	24	0	0.002683	0.000000	
Apache	HIVE	8752	0	0	1	1	348	10	81	10	0.009054	0.001118	
Apache	HIVE	4386	0	0	1	0	65	0	33	0	0.003689	0.000000	
Apache	HIVE	12579	0	0	0	1	30	6	23	4	0.002571	0.000447	
Apache	HIVE	14116	0	0	1	1	91	2	39	2	0.004359	0.000224	
Apache	HIVE	5926	0	1	0	1	361	43	78	42	0.008719	0.004695	
Apache	HIVE	6953	0	0	0	1	131	14	63	13	0.007042	0.001453	
Apache	HIVE	10026	0	0	0	0	14	0	14	0	0.001565	0.000000	
Apache	HIVE	7982	1	0	1	1	711	1	66	1	0.007378	0.000112	
Apache	HIVE	7475	0	0	0	1	63	1	33	1	0.003689	0.000112	
Apache	HIVE	14133	0	0	0	0	27	0	18	0	0.002012	0.000000	
Apache	HIVE	12087	0	1	0	1	295	41	91	41	0.010172	0.004583	
Apache	HIVE	13114	0	1	1	1	484	61	107	60	0.011961	0.006707	
Apache	HIVE	12603	0	0	0	0	38	0	23	0	0.002571	0.000000	
Apache	HIVE	1340	0	0	0	1	18	2	15	2	0.001677	0.000224	
Apache	HIVE	11069	0	1	1	1	609	65	159	64	0.017773	0.007154	
Apache	HIVE	3589	0	0	0	1	31	2	21	2	0.002347	0.000224	
Apache	HIVE	322	0	0	0	1	110	12	64	11	0.007154	0.001230	
Apache	HIVE	1859	0	1	0	1	79	10	49	10	0.005477	0.001118	
Apache	HIVE	15133	0	0	0	1	3	1	3	1	0.000335	0.000112	
Apache	HIVE	325	0	0	0	0	19	0	13	0	0.001453	0.000000	
Apache	HIVE	326	0	0	1	0	16	0	13	0	0.001453	0.000000	
Apache	HIVE	1863	1	0	0	1	182	3	69	3	0.007713	0.000335	
Apache	HIVE	4425	0	0	0	1	16	3	13	3	0.001453	0.000335	
Apache	HIVE	9546	1	0	0	0	56	0	26	0	0.002906	0.000000	
Apache	HIVE	6987	0	0	0	1	39	4	31	4	0.003465	0.000447	
Apache	HIVE	4940	0	0	0	0	5	0	5	0	0.000559	0.000000	
Apache	HIVE	6477	0	1	1	1	453	46	106	46	0.011849	0.005142	
Apache	HIVE	8526	0	0	1	1	1201	28	114	28	0.012743	0.003130	
Apache	HIVE	3408	0	0	0	1	337	33	86	32	0.009613	0.003577	
Apache	HIVE	5427	0	0	0	1	71	11	44	10	0.004918	0.001118	
Apache	HIVE	6484	0	0	0	1	37	5	32	4	0.003577	0.000447	
Apache	HIVE	7566	0	0	0	0	81	0	26	0	0.002906	0.000000	
Apache	HIVE	856	0	0	0	0	29	0	11	0	0.001230	0.000000	
Apache	HIVE	6491	0	1	1	1	191	27	49	26	0.005477	0.002906	
Apache	HIVE	8541	0	0	1	1	85	1	41	1	0.004583	0.000112	
Apache	HIVE	8030	0	1	0	1	334	48	65	48	0.007266	0.005366	
Apache	HIVE	3423	0	1	0	1	129	21	44	21	0.004918	0.002347	
Apache	HIVE	5986	0	0	1	1	42	1	32	1	0.003577	0.000112	
Apache	HIVE	7483	0	0	1	1	122	9	60	9	0.006707	0.001006	
Apache	HIVE	3942	0	0	1	0	140	0	33	0	0.003689	0.000000	
Apache	HIVE	6801	0	1	0	1	617	78	126	78	0.014085	0.008719	
Apache	HIVE	6506	0	0	0	0	27	0	19	0	0.002124	0.000000	
Apache	HIVE	5863	0	1	1	1	425	46	130	46	0.014532	0.005142	
Apache	HIVE	3545	0	0	0	1	7	1	7	1	0.000782	0.000112	
Apache	HIVE	12093	0	0	0	1	79	2	38	2	0.004248	0.000224	
Apache	HIVE	4977	0	0	0	1	30	1	23	1	0.002571	0.000112	
Apache	HIVE	4978	0	0	0	1	20	3	14	2	0.001565	0.000224	
Apache	HIVE	2931	0	0	0	0	27	0	18	0	0.002012	0.000000	
Apache	HIVE	1911	0	0	0	1	285	38	67	37	0.007489	0.004136	
Apache	HIVE	1914	0	0	0	0	4	0	4	0	0.000447	0.000000	
Apache	HIVE	2939	0	0	0	1	63	5	50	4	0.005589	0.000447	
Apache	HIVE	9598	0	0	1	1	180	29	66	26	0.007378	0.002906	
Apache	HIVE	13147	0	0	0	1	30	5	17	5	0.001900	0.000559	
Apache	HIVE	10625	0	0	0	1	71	1	40	1	0.004471	0.000112	
Apache	HIVE	386	0	0	0	0	40	0	26	0	0.002906	0.000000	
Apache	HIVE	1860	0	1	0	1	24	3	19	3	0.002124	0.000335	
Apache	HIVE	4633	0	1	0	1	59	6	30	6	0.003353	0.000671	
Apache	HIVE	13702	0	0	0	1	6	1	6	1	0.000671	0.000112	
Apache	HIVE	4490	0	1	0	1	234	45	70	45	0.007825	0.005030	
Apache	HIVE	4491	0	1	0	1	80	11	35	11	0.003912	0.001230	
Apache	HIVE	6542	0	0	0	0	3	0	3	0	0.000335	0.000000	
Apache	HIVE	9616	0	0	0	1	32	2	21	2	0.002347	0.000224	
Apache	HIVE	9624	0	1	1	1	7831	87	265	86	0.029622	0.009613	
Apache	HIVE	9107	0	0	0	1	62	5	45	4	0.005030	0.000447	
Apache	HIVE	7060	0	0	1	1	53	2	40	2	0.004471	0.000224	
Apache	HIVE	4501	0	0	0	1	46	7	31	6	0.003465	0.000671	
Apache	HIVE	5528	0	0	0	1	21	2	11	2	0.001230	0.000224	
