Group	Project	BugID	# of project distinct tokens	# of distinct tokens	# of distinct code entities	Enumeration(Bool)	StackTrace(Bool)	CodeRegions(Bool)	CodeEntity(Bool)	DistinctTokens/ProjectTokens	DistinctCodeEntities/ProjectTokens	CodeRelevancy (Product)	CodeRelevancy (Min)	CodeRelevancy (Max)	CodeRelevancy (Mean)	CodeRelevancy (FileCount))	CodeRelevancy (InverseFileCount)
Apache	HBASE	14076	6112	20	3	0	0	1	0	0.00327225130890052354	0.00049083769633507851	0.00000000000000000000	0.00036900369003690036	0.20000000000000001110	0.01612701986940438467	2714	0.00036845983787767134
Apache	HBASE	14073	6112	11	1	0	0	1	0	0.00179973821989528790	0.00016361256544502619	0.00000000000000000000	0.00036873156342182890	1.00000000000000000000	0.12391804321309347892	2713	0.00036859565057132326
Apache	HBASE	5820	6112	23	0	0	0	0	0	0.00376308900523560216	0.00000000000000000000	0.00000000000000000000	0.00036873156342182890	0.33333333333333331483	0.03248480585753078104	2714	0.00036845983787767134
Apache	HBASE	14983	6112	14	0	0	0	0	0	0.00229057591623036631	0.00000000000000000000	0.00000000000000000000	0.00073475385745775160	0.25000000000000000000	0.02348113149330572844	2059	0.00048567265662943174
Apache	HBASE	1949	6112	48	3	0	0	1	0	0.00785340314136125615	0.00049083769633507851	0.00000000000000000000	0.00037355248412401944	0.20000000000000001110	0.01484186069460545834	2714	0.00036845983787767134
Apache	HBASE	15200	6112	38	1	0	0	1	0	0.00621727748691099438	0.00016361256544502619	0.00000000000000000000	0.00036900369003690036	0.50000000000000000000	0.03124358079857144505	2714	0.00036845983787767134
Apache	HBASE	1869	6112	60	32	0	1	1	1	0.00981675392670157063	0.00523560209424083801	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.06663963717517171204	2714	0.00036845983787767134
Apache	HBASE	1525	6112	47	15	0	0	1	1	0.00768979057591623067	0.00245418848167539266	0.00000000000000000000	0.00036873156342182890	0.16666666666666665741	0.01381572735392695879	2714	0.00036845983787767134
Apache	HBASE	15465	6112	78	24	0	0	1	1	0.01276178010471204147	0.00392670157068062808	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.05585814209183421336	2714	0.00036845983787767134
Apache	HBASE	1946	6112	36	6	0	1	1	0	0.00589005235602094255	0.00098167539267015702	0.00000000000000000000	0.00036873156342182890	0.20000000000000001110	0.03048833887926477929	2714	0.00036845983787767134
Apache	HBASE	818	6112	56	29	1	0	1	0	0.00916230366492146522	0.00474476439790575896	0.00000000000000000000	0.00036845983787767134	0.20000000000000001110	0.01961942987315092382	2714	0.00036845983787767134
Apache	HBASE	819	6112	29	0	0	0	0	0	0.00474476439790575896	0.00000000000000000000	0.00000000000000000000	0.00037355248412401944	1.00000000000000000000	0.10855359231195925440	2714	0.00036845983787767134
Apache	HBASE	15548	6112	40	4	1	0	1	0	0.00654450261780104708	0.00065445026178010475	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.11834788396232429064	2714	0.00036845983787767134
Apache	HBASE	666	6112	15	2	0	0	1	0	0.00245418848167539266	0.00032722513089005238	0.00000000000000000000	0.00037993920972644377	0.16666666666666665741	0.02000367011544914447	2700	0.00037037037037037035
Apache	HBASE	810	6112	52	1	0	0	1	0	0.00850785340314136156	0.00016361256544502619	0.00000000000000000000	0.00036873156342182890	0.14285714285714284921	0.01562856071439737773	2714	0.00036845983787767134
Apache	HBASE	811	6112	7	0	0	0	0	0	0.00114528795811518315	0.00000000000000000000	0.00000000000008253858	0.00036900369003690036	0.12500000000000000000	0.02541924472275025604	2710	0.00036900369003690036
Apache	HBASE	812	6112	47	2	0	0	1	0	0.00768979057591623067	0.00032722513089005238	0.00000000000000000000	0.00036845983787767134	0.20000000000000001110	0.02356880481125702906	2714	0.00036845983787767134
Apache	HBASE	15610	6112	9	0	0	0	0	0	0.00147251308900523564	0.00000000000000000000	0.00000000000000000000	0.00036900369003690036	0.01612903225806451568	0.00567239746201664893	2711	0.00036886757654002215
Apache	HBASE	1798	6112	11	0	0	0	0	0	0.00179973821989528790	0.00000000000000000000	0.00000000000000000000	0.00038095238095238096	0.20000000000000001110	0.04490902972367882828	2660	0.00037593984962406017
Apache	HBASE	15617	6112	46	4	0	0	1	0	0.00752617801047120432	0.00065445026178010475	0.00000000000000000000	0.00037133308577794280	1.00000000000000000000	0.09491114040140960495	2714	0.00036845983787767134
Apache	HBASE	16676	6112	77	4	0	0	1	0	0.01259816753926701512	0.00065445026178010475	0.00000000000000000000	0.00036900369003690036	1.00000000000000000000	0.07174912905324988543	2714	0.00036845983787767134
Apache	HBASE	1793	6112	19	2	0	0	1	0	0.00310863874345549719	0.00032722513089005238	0.00000000000000000000	0.00037133308577794280	0.20000000000000001110	0.01695609409346611821	2714	0.00036845983787767134
Apache	HBASE	716	6112	39	5	0	0	1	0	0.00638089005235602073	0.00081806282722513089	0.00000000000000000000	0.00036859565057132326	1.00000000000000000000	0.07919643949521859572	2714	0.00036845983787767134
Apache	HBASE	1791	6112	43	7	0	0	1	0	0.00703534031413612527	0.00114528795811518315	0.00000000000000000000	0.00038037276531000382	0.33333333333333331483	0.01969341235228042400	2714	0.00036845983787767134
Apache	HBASE	714	6112	40	6	0	0	1	0	0.00654450261780104708	0.00098167539267015702	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.04783084596270848615	2714	0.00036845983787767134
Apache	HBASE	1795	6112	32	1	0	0	1	0	0.00523560209424083801	0.00016361256544502619	0.00000000000000000000	0.00037355248412401944	0.50000000000000000000	0.03156650610367749132	2714	0.00036845983787767134
Apache	HBASE	1794	6112	17	1	0	0	1	0	0.00278141361256544492	0.00016361256544502619	0.00000000000000000000	0.00037355248412401944	0.04545454545454545581	0.00671796354792760560	2714	0.00036845983787767134
Apache	HBASE	6151	6112	46	31	1	1	1	1	0.00752617801047120432	0.00507198952879581166	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.06345524784372356952	2714	0.00036845983787767134
Apache	HBASE	16578	6112	35	7	0	0	1	0	0.00572643979057591620	0.00114528795811518315	0.00000000000000000000	0.00037355248412401944	1.00000000000000000000	0.04600846180881950492	2714	0.00036845983787767134
Apache	HBASE	14211	6112	38	1	0	0	1	0	0.00621727748691099438	0.00016361256544502619	0.00000000000000000000	0.00036873156342182890	1.00000000000000000000	0.05551414184622419784	2713	0.00036859565057132326
Apache	HBASE	16572	6112	27	4	0	0	1	1	0.00441753926701570713	0.00065445026178010475	0.00000000000000000000	0.00036873156342182890	0.50000000000000000000	0.03614234280088479689	2712	0.00036873156342182890
Apache	HBASE	11542	6112	33	5	0	0	1	1	0.00539921465968586350	0.00081806282722513089	0.00000000000000000000	0.00036900369003690036	1.00000000000000000000	0.10110616310085869529	2714	0.00036845983787767134
Apache	HBASE	1702	6112	18	5	0	1	1	0	0.00294502617801047127	0.00081806282722513089	0.00000000000000000000	0.00080321285140562252	0.50000000000000000000	0.06284810724430701934	2097	0.00047687172150691462
Apache	HBASE	1703	6112	31	1	0	0	1	0	0.00507198952879581166	0.00016361256544502619	0.00000000000000000000	0.00036900369003690036	0.50000000000000000000	0.05524042623189604623	2714	0.00036845983787767134
Apache	HBASE	13607	6112	34	12	0	1	1	0	0.00556282722513088985	0.00196335078534031404	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.15631207064018662334	2714	0.00036845983787767134
Apache	HBASE	13606	6112	47	13	0	0	1	1	0.00768979057591623067	0.00212696335078534039	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.06984709797552297872	2714	0.00036845983787767134
Apache	HBASE	10960	6112	13	1	0	0	1	0	0.00212696335078534039	0.00016361256544502619	0.00000000000000000000	0.00068728522336769765	0.50000000000000000000	0.04793548112018802126	1988	0.00050301810865191151
Apache	HBASE	13608	6112	329	98	0	0	1	0	0.05382853403141361209	0.01603403141361256501	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.18828421886451252032	2714	0.00036845983787767134
Apache	HBASE	619	6112	9	0	0	0	0	0	0.00147251308900523564	0.00000000000000000000	0.00000000000000017625	0.00087260034904013963	0.20000000000000001110	0.04132064849800718559	1628	0.00061425061425061424
Apache	HBASE	15856	6112	57	6	0	0	1	0	0.00932591623036649157	0.00098167539267015702	0.00000000000000000000	0.00036900369003690036	1.00000000000000000000	0.03866939497204877063	2714	0.00036845983787767134
Apache	HBASE	15850	6112	28	5	0	0	1	1	0.00458115183246073261	0.00081806282722513089	0.00000000000000000000	0.00036900369003690036	1.00000000000000000000	0.11536282051608691412	2713	0.00036859565057132326
Apache	HBASE	13733	6112	41	7	0	0	1	1	0.00670811518324607343	0.00114528795811518315	0.00000000000000000000	0.00036873156342182890	1.00000000000000000000	0.09467539312974170007	2713	0.00036859565057132326
Apache	HBASE	426	6112	27	2	0	0	1	0	0.00441753926701570713	0.00032722513089005238	0.00000000000000000000	0.00036859565057132326	0.20000000000000001110	0.01466102660930326124	2714	0.00036845983787767134
Apache	HBASE	1661	6112	43	4	0	0	1	1	0.00703534031413612527	0.00065445026178010475	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.06423566736799699028	2714	0.00036845983787767134
Apache	HBASE	14078	6112	89	43	0	1	1	0	0.01456151832460732959	0.00703534031413612527	0.00000000000000000000	0.00036845983787767134	0.20000000000000001110	0.01722497848694776873	2714	0.00036845983787767134
Apache	HBASE	1087	6112	99	42	0	1	1	0	0.01619764397905759309	0.00687172774869109979	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.04792763438714728319	2714	0.00036845983787767134
Apache	HBASE	590	6112	19	2	0	0	1	0	0.00310863874345549719	0.00032722513089005238	0.00000000000000000000	0.00036900369003690036	0.04761904761904761640	0.00690300696725788289	2714	0.00036845983787767134
Apache	HBASE	595	6112	14	3	0	0	1	0	0.00229057591623036631	0.00049083769633507851	0.00000000000000000000	0.00099900099900099900	1.00000000000000000000	0.09645697838061242924	1872	0.00053418803418803424
Apache	HBASE	1169	6112	126	38	0	1	1	1	0.02061518324607329936	0.00621727748691099438	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.05285320081918331442	2714	0.00036845983787767134
Apache	HBASE	3778	6112	40	7	0	0	1	1	0.00654450261780104708	0.00114528795811518315	0.00000000000000000000	0.00037133308577794280	0.50000000000000000000	0.04056975099573099236	2714	0.00036845983787767134
Apache	HBASE	15922	6112	43	12	0	0	1	1	0.00703534031413612527	0.00196335078534031404	0.00000000000000000000	0.00036873156342182890	1.00000000000000000000	0.05291659234447419063	2714	0.00036845983787767134
Apache	HBASE	4834	6112	37	5	0	0	1	1	0.00605366492146596890	0.00081806282722513089	0.00000000000000000000	0.00037147102526002970	1.00000000000000000000	0.05522944738177239937	2714	0.00036845983787767134
Apache	HBASE	14598	6112	68	12	0	0	1	0	0.01112565445026177970	0.00196335078534031404	0.00000000000000000000	0.00036873156342182890	1.00000000000000000000	0.08606942621971423735	2714	0.00036845983787767134
Apache	HBASE	15109	6112	81	27	0	1	1	1	0.01325261780104712052	0.00441753926701570713	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.09621597008921130290	2714	0.00036845983787767134
Apache	HBASE	14597	6112	18	0	0	0	0	0	0.00294502617801047127	0.00000000000000000000	0.00000000000000000000	0.00068728522336769765	0.20000000000000001110	0.02061407265666414731	2163	0.00046232085067036521
Apache	HBASE	16310	6112	18	2	0	0	1	0	0.00294502617801047127	0.00032722513089005238	0.00000000000000000000	0.00036900369003690036	0.33333333333333331483	0.03544302283751433330	2711	0.00036886757654002215
Apache	HBASE	14592	6112	28	5	0	0	1	0	0.00458115183246073261	0.00081806282722513089	0.00000000000000000000	0.00087260034904013963	1.00000000000000000000	0.08755893081101161213	2293	0.00043610989969472308
Apache	HBASE	15100	6112	13	1	0	0	1	0	0.00212696335078534039	0.00016361256544502619	0.00000000000000000000	0.00036900369003690036	1.00000000000000000000	0.10969883109502684415	2711	0.00036886757654002215
Apache	HBASE	14458	6112	96	16	1	0	1	1	0.01570680628272251231	0.00261780104712041901	0.00000000000000000000	0.00036873156342182890	1.00000000000000000000	0.03893061934776526761	2714	0.00036845983787767134
Apache	HBASE	14759	6112	42	12	0	0	1	1	0.00687172774869109979	0.00196335078534031404	0.00000000000000000000	0.00036873156342182890	1.00000000000000000000	0.04835733043575508178	2714	0.00036845983787767134
Apache	HBASE	14755	6112	19	2	0	0	1	0	0.00310863874345549719	0.00032722513089005238	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.07926236130209826647	2714	0.00036845983787767134
Apache	HBASE	756	6112	13	1	0	0	1	0	0.00212696335078534039	0.00016361256544502619	0.00000000000000000000	0.00068728522336769765	0.25000000000000000000	0.04060503332080565853	1959	0.00051046452271567128
Apache	HBASE	14699	6112	39	20	0	1	1	0	0.00638089005235602073	0.00327225130890052354	0.00000000000000000000	0.00036845983787767134	0.33333333333333331483	0.02477046194972209667	2714	0.00036845983787767134
Apache	HBASE	524	6112	48	1	0	0	1	0	0.00785340314136125615	0.00016361256544502619	0.00000000000000000000	0.00038037276531000382	0.20000000000000001110	0.02686824912389953676	2714	0.00036845983787767134
Apache	HBASE	525	6112	12	2	0	0	1	0	0.00196335078534031404	0.00032722513089005238	0.00000000000000000000	0.00036900369003690036	0.50000000000000000000	0.04375578500490494988	2714	0.00036845983787767134
Apache	HBASE	527	6112	12	1	0	0	1	0	0.00196335078534031404	0.00016361256544502619	0.00000000000000000000	0.00038095238095238096	1.00000000000000000000	0.11670749861116598567	2713	0.00036859565057132326
Apache	HBASE	1401	6112	16	0	0	0	0	0	0.00261780104712041901	0.00000000000000000000	0.00000000000000000000	0.00036873156342182890	0.25000000000000000000	0.03522414915657115508	2714	0.00036845983787767134
Apache	HBASE	12791	6112	91	16	0	1	1	0	0.01488874345549738229	0.00261780104712041901	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.04472035280197850238	2714	0.00036845983787767134
Apache	HBASE	528	6112	46	1	0	0	1	0	0.00752617801047120432	0.00016361256544502619	0.00000000000000000000	0.00037147102526002970	0.33333333333333331483	0.03167814706190427709	2714	0.00036845983787767134
Apache	HBASE	529	6112	49	34	0	1	1	0	0.00801701570680628250	0.00556282722513088985	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.03633507198899583318	2714	0.00036845983787767134
Apache	HBASE	13905	6112	72	17	0	1	1	0	0.01178010471204188510	0.00278141361256544492	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.13525803002623704163	2714	0.00036845983787767134
Apache	HBASE	17032	6112	42	2	0	0	1	0	0.00687172774869109979	0.00032722513089005238	0.00000000000000000000	0.00036873156342182890	1.00000000000000000000	0.08919446316923436424	2714	0.00036845983787767134
Apache	HBASE	8044	6112	14	0	0	0	0	0	0.00229057591623036631	0.00000000000000000000	0.00000000000000000000	0.00036900369003690036	1.00000000000000000000	0.08277426723128243624	2714	0.00036845983787767134
Apache	HBASE	1547	6112	9	2	0	0	1	0	0.00147251308900523564	0.00032722513089005238	0.00000000000000000020	0.00091157702825888785	0.33333333333333331483	0.04519284092661391555	1427	0.00070077084793272596
Apache	HBASE	1334	6112	35	6	0	1	1	0	0.00572643979057591620	0.00098167539267015702	0.00000000000000000000	0.00036845983787767134	0.16666666666666665741	0.01284256673104791635	2714	0.00036845983787767134
Apache	HBASE	13865	6112	11	1	0	0	1	0	0.00179973821989528790	0.00016361256544502619	0.00000000000000000000	0.00036900369003690036	0.06666666666666666574	0.01244337271709283765	2711	0.00036886757654002215
Apache	HBASE	1336	6112	20	1	0	0	1	0	0.00327225130890052354	0.00016361256544502619	0.00000000000000000000	0.00067658998646820032	1.00000000000000000000	0.12201867034122364231	2134	0.00046860356138706655
Apache	HBASE	13863	6112	14	0	0	0	0	0	0.00229057591623036631	0.00000000000000000000	0.00000000000000000000	0.00087260034904013963	0.04166666666666666435	0.00982443293125067306	1903	0.00052548607461902258
Apache	HBASE	1239	6112	26	1	0	0	1	0	0.00425392670157068078	0.00016361256544502619	0.00000000000000000000	0.00036845983787767134	0.12500000000000000000	0.01351152636313210018	2714	0.00036845983787767134
Apache	HBASE	1332	6112	38	1	0	0	1	0	0.00621727748691099438	0.00016361256544502619	0.00000000000000000000	0.00037133308577794280	1.00000000000000000000	0.09599684087582115166	2712	0.00036873156342182890
Apache	HBASE	16403	6112	23	1	0	0	1	0	0.00376308900523560216	0.00016361256544502619	0.00000000000000000000	0.00037133308577794280	1.00000000000000000000	0.07468251470842299233	2713	0.00036859565057132326
Apache	HBASE	13704	6112	35	7	0	0	1	1	0.00572643979057591620	0.00114528795811518315	0.00000000000000000000	0.00036900369003690036	0.50000000000000000000	0.03149522096639671698	2714	0.00036845983787767134
Apache	HBASE	13707	6112	16	2	0	0	1	0	0.00261780104712041901	0.00032722513089005238	0.00000000000000000000	0.00037133308577794280	0.06250000000000000000	0.01230974383805997011	2710	0.00036900369003690036
Apache	HBASE	14521	6112	85	19	0	0	1	1	0.01390706806282722592	0.00310863874345549719	0.00000000000000000000	0.00036873156342182890	1.00000000000000000000	0.05154558776653499208	2714	0.00036845983787767134
Apache	HBASE	14770	6112	89	6	0	0	1	0	0.01456151832460732959	0.00098167539267015702	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.06020253621659996113	2714	0.00036845983787767134
Apache	HBASE	14525	6112	57	22	0	1	1	1	0.00932591623036649157	0.00359947643979057581	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.02134418223705967024	2714	0.00036845983787767134
Apache	HBASE	16810	6112	32	27	1	1	1	0	0.00523560209424083801	0.00441753926701570713	0.00000000000000000000	0.00036845983787767134	0.12500000000000000000	0.01883096484727912745	2714	0.00036845983787767134
Apache	HBASE	15030	6112	93	26	0	0	1	0	0.01521596858638743499	0.00425392670157068078	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.08300917530321888504	2714	0.00036845983787767134
Apache	HBASE	1541	6112	44	20	1	0	1	1	0.00719895287958115162	0.00327225130890052354	0.00000000000000000000	0.00036873156342182890	1.00000000000000000000	0.04922651998603873313	2714	0.00036845983787767134
Apache	HBASE	1847	6112	11	1	0	0	1	0	0.00179973821989528790	0.00016361256544502619	0.00000000000000000000	0.00036873156342182890	0.01408450704225352144	0.00407432685521398868	2713	0.00036859565057132326
Apache	HBASE	11089	6112	118	25	0	0	1	0	0.01930628272251308855	0.00409031413612565443	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.08934697732752447386	2714	0.00036845983787767134
Apache	HBASE	15034	6112	13	1	0	0	1	0	0.00212696335078534039	0.00016361256544502619	0.00000000000000000000	0.00038138825324180017	1.00000000000000000000	0.11991881595888322087	2710	0.00036900369003690036
Apache	HBASE	15035	6112	50	4	0	0	1	0	0.00818062827225130886	0.00065445026178010475	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.04335102824560983781	2714	0.00036845983787767134
Apache	HBASE	1536	6112	18	0	0	0	0	0	0.00294502617801047127	0.00000000000000000000	0.00000000000000000000	0.00036900369003690036	1.00000000000000000000	0.08526596741809475133	2710	0.00036900369003690036
Apache	HBASE	1243	6112	75	33	0	0	1	0	0.01227094240837696415	0.00539921465968586350	0.00000000000000000000	0.00036845983787767134	0.33333333333333331483	0.01368306855020648936	2714	0.00036845983787767134
Apache	HBASE	11612	6112	17	1	0	0	1	0	0.00278141361256544492	0.00016361256544502619	0.00000000000000000000	0.00099900099900099900	0.33333333333333331483	0.06082270064166534623	1821	0.00054914881933003845
Apache	HBASE	437	6112	8	1	0	0	1	0	0.00130890052356020950	0.00016361256544502619	0.00000000000000000005	0.00037133308577794280	0.20000000000000001110	0.03350641639747581335	2712	0.00036873156342182890
Apache	HBASE	14473	6112	16	0	0	0	0	0	0.00261780104712041901	0.00000000000000000000	0.00000000000000000000	0.00099900099900099900	0.20000000000000001110	0.02491946972145546446	1805	0.00055401662049861500
Apache	HBASE	742	6112	21	1	0	0	1	0	0.00343586387434554989	0.00016361256544502619	0.00000000000000000000	0.00038008361839604712	0.20000000000000001110	0.03259394637470430789	2714	0.00036845983787767134
Apache	HBASE	16716	6112	36	3	0	0	1	0	0.00589005235602094255	0.00049083769633507851	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.04384228112540929784	2714	0.00036845983787767134
Apache	HBASE	1908	6112	49	4	0	0	1	0	0.00801701570680628250	0.00065445026178010475	0.00000000000000000000	0.00036900369003690036	1.00000000000000000000	0.06514167675529539125	2714	0.00036845983787767134
Apache	HBASE	17042	6112	11	1	0	0	1	0	0.00179973821989528790	0.00016361256544502619	0.00000000000000000001	0.00118623962040332155	0.33333333333333331483	0.06627282906027066878	1506	0.00066401062416998667
Apache	HBASE	744	6112	12	2	0	0	1	0	0.00196335078534031404	0.00032722513089005238	0.00000000000000000000	0.00038095238095238096	0.02941176470588235253	0.00832532826634276892	2712	0.00036873156342182890
Apache	HBASE	11222	6112	10	0	0	0	0	0	0.00163612565445026177	0.00000000000000000000	0.00000000000000000000	0.00036900369003690036	0.01408450704225352144	0.00273402641978451972	2714	0.00036845983787767134
Apache	HBASE	10020	6112	16	0	0	0	0	0	0.00261780104712041901	0.00000000000000000000	0.00000000000000000000	0.00036900369003690036	1.00000000000000000000	0.11655043510627212389	2712	0.00036873156342182890
Apache	HBASE	15327	6112	42	9	0	0	1	1	0.00687172774869109979	0.00147251308900523564	0.00000000000000000000	0.00036873156342182890	1.00000000000000000000	0.08730439467652553742	2714	0.00036845983787767134
Apache	HBASE	15324	6112	26	5	0	0	1	1	0.00425392670157068078	0.00081806282722513089	0.00000000000000000000	0.00036900369003690036	1.00000000000000000000	0.07528860116934871227	2714	0.00036845983787767134
Apache	HBASE	15325	6112	41	4	0	0	1	0	0.00670811518324607343	0.00065445026178010475	0.00000000000000000000	0.00036900369003690036	0.03448275862068965469	0.00563455416027682995	2714	0.00036845983787767134
Apache	HBASE	15322	6112	167	46	0	1	1	0	0.02732329842931937106	0.00752617801047120432	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.10066749768899441175	2714	0.00036845983787767134
Apache	HBASE	851	6112	122	22	0	0	1	0	0.01996073298429319395	0.00359947643979057581	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.08135818753105210355	2714	0.00036845983787767134
Apache	HBASE	1523	6112	29	16	0	1	1	0	0.00474476439790575896	0.00261780104712041901	0.00000000000000000000	0.00036845983787767134	0.25000000000000000000	0.01420441710768361246	2714	0.00036845983787767134
Apache	HBASE	15247	6112	24	2	0	0	1	1	0.00392670157068062808	0.00032722513089005238	0.00000000000000000000	0.00037133308577794280	0.25000000000000000000	0.03448335248154477811	2711	0.00036886757654002215
Apache	HBASE	7557	6112	10	0	0	0	0	0	0.00163612565445026177	0.00000000000000000000	0.00000000000000000002	0.00037355248412401944	0.33333333333333331483	0.06224766279866972979	2714	0.00036845983787767134
Apache	HBASE	14963	6112	32	1	0	0	1	0	0.00523560209424083801	0.00016361256544502619	0.00000000000000000000	0.00036873156342182890	0.50000000000000000000	0.05092378629836913362	2713	0.00036859565057132326
Apache	HBASE	14625	6112	65	18	0	0	1	0	0.01063481675392670238	0.00294502617801047127	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.05667861397216112512	2714	0.00036845983787767134
Apache	HBASE	14788	6112	18	1	0	0	1	0	0.00294502617801047127	0.00016361256544502619	0.00000000000000000000	0.00036900369003690036	0.33333333333333331483	0.02880753289768404890	2711	0.00036886757654002215
Apache	HBASE	16103	6112	77	11	0	0	1	0	0.01259816753926701512	0.00179973821989528790	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.05502911167082692040	2714	0.00036845983787767134
Apache	HBASE	14784	6112	26	6	0	0	1	1	0.00425392670157068078	0.00098167539267015702	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.05913792759017239692	2714	0.00036845983787767134
Apache	HBASE	14782	6112	66	2	1	0	1	0	0.01079842931937172699	0.00032722513089005238	0.00000000000000000000	0.00038037276531000382	1.00000000000000000000	0.18722525228107281259	2714	0.00036845983787767134
Apache	HBASE	14781	6112	5	0	0	0	0	0	0.00081806282722513089	0.00000000000000000000	0.00000000037992966529	0.00279329608938547495	0.50000000000000000000	0.10486940411664127937	640	0.00156250000000000009
Apache	HBASE	1187	6112	23	0	0	0	0	0	0.00376308900523560216	0.00000000000000000000	0.00000000000000000000	0.00037133308577794280	0.20000000000000001110	0.01622101290120126979	2712	0.00036873156342182890
Apache	HBASE	13647	6112	15	2	0	0	1	0	0.00245418848167539266	0.00032722513089005238	0.00000000000000000000	0.00036900369003690036	0.06666666666666666574	0.01219578295569784948	2711	0.00036886757654002215
Apache	HBASE	13646	6112	29	1	0	0	1	0	0.00474476439790575896	0.00016361256544502619	0.00000000000000000000	0.00036873156342182890	1.00000000000000000000	0.06983400729648125971	2712	0.00036873156342182890
