Group	Project	BugID	CodeRelevancy (Product)	CodeRelevancy (Min)	CodeRelevancy (Max)	CodeRelevancy (Mean)	CodeRelevancy (FileCount))	CodeRelevancy (InverseFileCount)
Apache	HBASE	3778	0.00000000000000003761	0.00073475385745775160	1.00000000000000000000	0.23215083831996485841	1822	0.00054884742041712406
Apache	HBASE	15922	0.00000006369429997162	0.00043159257660768235	1.00000000000000000000	0.32907097022724596247	2327	0.00042973785990545768
Apache	HBASE	4834	0.00000350169482029302	0.00102249488752556247	0.50000000000000000000	0.25368028125612795964	1003	0.00099700897308075765
Apache	HBASE	14598	0.00000000000000024724	0.00047984644913627637	1.00000000000000000000	0.25841429596544129854	2253	0.00044385264092321349
Apache	HBASE	15109	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.10290674709206747151	2714	0.00036845983787767134
Apache	HBASE	16704	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.11413507141049628046	2714	0.00036845983787767134
Apache	HBASE	16310	0.12500000000000000000	0.12500000000000000000	0.12500000000000000000	0.12500000000000000000	8	0.12500000000000000000
Apache	HBASE	15102	0.33333333333333331483	0.33333333333333331483	0.33333333333333331483	0.33333333333333331483	3	0.33333333333333331483
Apache	HBASE	15100	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	14591	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1	1.00000000000000000000
Apache	HBASE	14759	0.00000000000000003609	0.00036873156342182890	1.00000000000000000000	0.25323214843084934644	2714	0.00036845983787767134
Apache	HBASE	14755	0.00000000000001697600	0.00036845983787767134	0.02173913043478260809	0.00548914174682071324	2714	0.00036845983787767134
Apache	HBASE	14699	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.08620979804515602196	2714	0.00036845983787767134
Apache	HBASE	524	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	525	0.00001419244961680386	0.00036900369003690036	0.03846153846153846367	0.01941527107578768299	2710	0.00036900369003690036
Apache	HBASE	527	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	12791	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.13950992799174694037	2714	0.00036845983787767134
Apache	HBASE	528	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1	1.00000000000000000000
Apache	HBASE	529	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.05034622798166331348	2714	0.00036845983787767134
Apache	HBASE	13905	0.00000000000000000000	0.00036845983787767134	0.03448275862068965469	0.00434145197481634534	2714	0.00036845983787767134
Apache	HBASE	17032	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	16645	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1	1.00000000000000000000
Apache	HBASE	1547	0.03448275862068965469	0.03448275862068965469	0.03448275862068965469	0.03448275862068965469	29	0.03448275862068965469
Apache	HBASE	1334	0.00000000000000000000	0.00036845983787767134	0.33333333333333331483	0.02749726872813466547	2714	0.00036845983787767134
Apache	HBASE	13865	0.00000000000072272257	0.00036900369003690036	0.03448275862068965469	0.00957137247712201190	2710	0.00036900369003690036
Apache	HBASE	1336	0.00000446635938114124	0.00203665987780040714	0.33333333333333331483	0.11398298019318492402	561	0.00178253119429590007
Apache	HBASE	1239	0.00000000000000000000	0.00036845983787767134	0.02702702702702702853	0.00502751037382149612	2714	0.00036845983787767134
Apache	HBASE	1332	0.00027824151363383418	0.00083472454090150253	0.33333333333333331483	0.16708402893711740700	1198	0.00083472454090150253
Apache	HBASE	16403	0.25000000000000000000	0.25000000000000000000	0.25000000000000000000	0.25000000000000000000	4	0.25000000000000000000
Apache	HBASE	13707	0.14285714285714284921	0.14285714285714284921	0.14285714285714284921	0.14285714285714284921	7	0.14285714285714284921
Apache	HBASE	14521	0.00000000000000000000	0.00036900369003690036	1.00000000000000000000	0.20593560986798897794	2711	0.00036886757654002215
Apache	HBASE	14770	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.05177701359977226331	2714	0.00036845983787767134
Apache	HBASE	14525	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.12436114736839480599	2714	0.00036845983787767134
Apache	HBASE	16810	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.16880548884852838998	2714	0.00036845983787767134
Apache	HBASE	15030	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.15465648422268901685	2714	0.00036845983787767134
Apache	HBASE	1541	0.00000000000000000000	0.00043159257660768235	1.00000000000000000000	0.13509793040704992650	2528	0.00039556962025316455
Apache	HBASE	1847	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	11089	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.06178666335790352487	2714	0.00036845983787767134
Apache	HBASE	15034	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	15035	0.00000035916650384452	0.00047984644913627637	0.50000000000000000000	0.16732561747905339011	2127	0.00047014574518100609
Apache	HBASE	1243	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.07192289957295264213	2714	0.00036845983787767134
Apache	HBASE	11612	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1	1.00000000000000000000
Apache	HBASE	437	0.00129198966408268739	0.00129198966408268739	0.00129198966408268739	0.00129198966408268739	774	0.00129198966408268739
Apache	HBASE	433	0.00087260034904013963	0.00087260034904013963	0.00087260034904013963	0.00087260034904013963	1146	0.00087260034904013963
Apache	HBASE	742	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	16716	0.00000000000000000028	0.00036845983787767134	0.03125000000000000000	0.00553448528066583737	2714	0.00036845983787767134
Apache	HBASE	1908	0.20000000000000001110	0.20000000000000001110	1.00000000000000000000	0.59999999999999997780	6	0.16666666666666665741
Apache	HBASE	17042	0.09090909090909091161	0.09090909090909091161	0.09090909090909091161	0.09090909090909091161	11	0.09090909090909091161
Apache	HBASE	15327	0.00000000023020040472	0.00091157702825888785	0.50000000000000000000	0.10603605820097530832	1254	0.00079744816586921851
Apache	HBASE	15324	0.00112994350282485858	0.00338983050847457617	1.00000000000000000000	0.44557438794726927922	297	0.00336700336700336686
Apache	HBASE	15325	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1	1.00000000000000000000
Apache	HBASE	15322	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.13433924193121848933	2714	0.00036845983787767134
Apache	HBASE	851	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.12515715342021072054	2714	0.00036845983787767134
Apache	HBASE	1523	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.08602840688003239589	2714	0.00036845983787767134
Apache	HBASE	15247	0.00000432651330619167	0.00269541778975741254	0.14285714285714284921	0.05226283856769334268	417	0.00239808153477218209
Apache	HBASE	14963	0.03846153846153846367	0.03846153846153846367	0.03846153846153846367	0.03846153846153846367	26	0.03846153846153846367
Apache	HBASE	14625	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.05704784950252738546	2714	0.00036845983787767134
Apache	HBASE	14788	0.00000040594465350594	0.00036900369003690036	0.33333333333333331483	0.11233422235212449369	2710	0.00036900369003690036
Apache	HBASE	16103	0.00000000000000000000	0.00036845983787767134	0.00709219858156028352	0.00204423411105783418	2714	0.00036845983787767134
Apache	HBASE	14784	0.00000000063663754330	0.00047984644913627637	1.00000000000000000000	0.25074718392295647362	2186	0.00045745654162854531
Apache	HBASE	14782	0.50000000000000000000	0.50000000000000000000	0.50000000000000000000	0.50000000000000000000	2	0.50000000000000000000
Apache	HBASE	13647	0.00000000000000504280	0.00036900369003690036	0.00255754475703324829	0.00172082887452268797	2710	0.00036900369003690036
Apache	HBASE	13646	0.20000000000000001110	0.20000000000000001110	0.20000000000000001110	0.20000000000000001110	5	0.20000000000000001110
Apache	HBASE	6617	0.04761904761904761640	0.04761904761904761640	1.00000000000000000000	0.52380952380952383596	21	0.04761904761904761640
Apache	HBASE	1635	0.20000000000000001110	0.20000000000000001110	0.20000000000000001110	0.20000000000000001110	5	0.20000000000000001110
Apache	HBASE	843	0.09090909090909091161	0.09090909090909091161	1.00000000000000000000	0.54545454545454541417	12	0.08333333333333332871
Apache	HBASE	750	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.07565097900210809856	2714	0.00036845983787767134
Apache	HBASE	14146	0.14285714285714284921	0.14285714285714284921	0.14285714285714284921	0.14285714285714284921	7	0.14285714285714284921
Apache	HBASE	1620	0.00080645161290322581	0.00806451612903225784	0.10000000000000000555	0.05403225806451612823	130	0.00769230769230769273
Apache	HBASE	1627	0.00000000000000215967	0.00129198966408268739	1.00000000000000000000	0.16321709252270469315	1247	0.00080192461908580592
Apache	HBASE	1994	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.08910386711457764231	2714	0.00036845983787767134
Apache	HBASE	1625	0.00000000591227880983	0.00075757575757575758	0.00657894736842105227	0.00284092091546671094	1547	0.00064641241111829345
Apache	HBASE	15781	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	1629	0.00000000000000002268	0.00036845983787767134	0.00122850122850122847	0.00054060404897295891	2714	0.00036845983787767134
Apache	HBASE	13767	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	13888	0.00000000000000057936	0.00036845983787767134	1.00000000000000000000	0.19947065044211401141	2714	0.00036845983787767134
Apache	HBASE	14815	0.00000000000000000019	0.00036845983787767134	0.00568181818181818198	0.00149853326391714164	2714	0.00036845983787767134
Apache	HBASE	8937	0.00000000000000432252	0.00087260034904013963	0.50000000000000000000	0.11677268253160683065	1450	0.00068965517241379305
Apache	HBASE	14812	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.11934260174365202145	2714	0.00036845983787767134
Apache	HBASE	14811	0.00000739644970414201	0.00192307692307692318	0.50000000000000000000	0.16987179487179485116	611	0.00163666121112929631
Apache	HBASE	16032	0.00000000000000000000	0.00130890052356020950	1.00000000000000000000	0.32038509343691567999	1378	0.00072568940493468795
Apache	HBASE	740	0.00017921146953405018	0.00645161290322580645	1.00000000000000000000	0.34189068100358421809	161	0.00621118012422360206
Apache	HBASE	16743	0.00010416666666666669	0.00625000000000000035	1.00000000000000000000	0.34739583333333329263	173	0.00578034682080924827
Apache	HBASE	744	0.00000823858955346845	0.00588235294117647051	0.04761904761904761640	0.02763772175536881315	215	0.00465116279069767435
Apache	HBASE	9427	0.00000000000004211167	0.00043159257660768235	1.00000000000000000000	0.18803476611995653678	2399	0.00041684035014589413
Apache	HBASE	3636	0.00000000097670972755	0.00036845983787767134	0.00719424460431654714	0.00264372142669063023	2714	0.00036845983787767134
Apache	HBASE	551	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.08661857037674761117	2714	0.00036845983787767134
Apache	HBASE	550	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.09377650020744034143	2714	0.00036845983787767134
Apache	HBASE	14711	0.12500000000000000000	0.25000000000000000000	0.50000000000000000000	0.37500000000000000000	6	0.16666666666666665741
Apache	HBASE	15669	0.00000000000966753108	0.00091157702825888785	0.03846153846153846367	0.01284583612158464450	1295	0.00077220077220077220
Apache	HBASE	15668	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	16581	0.00680272108843537303	0.04761904761904761640	1.00000000000000000000	0.39682539682539680337	29	0.03448275862068965469
Apache	HBASE	14241	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.15983044256125003568	2714	0.00036845983787767134
Apache	HBASE	12942	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.18005504965521923477	2714	0.00036845983787767134
Apache	HBASE	16624	0.00000000001982616891	0.00233100233100233100	0.01538461538461538547	0.00889252646218590369	681	0.00146842878120411152
Apache	HBASE	14362	0.00000000000000000024	0.00036845983787767134	0.00709219858156028352	0.00173359666387415856	2714	0.00036845983787767134
Apache	HBASE	14497	0.03703703703703703498	0.11111111111111110494	0.33333333333333331483	0.22222222222222220989	12	0.08333333333333332871
Apache	HBASE	14367	0.00000000097670972755	0.00036845983787767134	1.00000000000000000000	0.25198279107001797517	2714	0.00036845983787767134
Apache	HBASE	14366	0.00000000000000000000	0.00036845983787767134	0.25000000000000000000	0.02176503481267584930	2714	0.00036845983787767134
Apache	HBASE	1052	0.00000000000000000000	0.00036845983787767134	0.33333333333333331483	0.04511789033008026945	2714	0.00036845983787767134
Apache	HBASE	1191	0.00346020761245674751	0.00346020761245674751	0.00346020761245674751	0.00346020761245674751	289	0.00346020761245674751
Apache	HBASE	1190	0.00013037809647979142	0.01694915254237288130	1.00000000000000000000	0.31385267275097783468	84	0.01190476190476190410
Apache	HBASE	15615	0.00000000000014640882	0.00036900369003690036	1.00000000000000000000	0.37867080765511612617	2710	0.00036900369003690036
Apache	HBASE	717	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.08556183810760505104	2714	0.00036845983787767134
Apache	HBASE	10831	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.10201276733708115885	2714	0.00036845983787767134
Apache	HBASE	14359	0.00000001441629710489	0.00047984644913627637	1.00000000000000000000	0.27997081612868407463	2089	0.00047869794159885112
Apache	HBASE	15664	0.00000000000029645449	0.00047984644913627637	0.05000000000000000278	0.01949905152683679629	2127	0.00047014574518100609
Apache	HBASE	13824	0.00000000000000000000	0.00036845983787767134	0.33333333333333331483	0.04173393690732504074	2714	0.00036845983787767134
Apache	HBASE	12491	0.50000000000000000000	0.50000000000000000000	0.50000000000000000000	0.50000000000000000000	2	0.50000000000000000000
Apache	HBASE	1279	0.00000000000000001058	0.00036900369003690036	1.00000000000000000000	0.22932738711028635703	2712	0.00036873156342182890
Apache	HBASE	618	0.00000000000000000000	0.00036845983787767134	0.03448275862068965469	0.00817745188408526211	2714	0.00036845983787767134
Apache	HBASE	1790	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	16992	0.00000017960544276334	0.00075757575757575758	0.02702702702702702853	0.01218551086972139742	1330	0.00075187969924812035
Apache	HBASE	1815	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1	1.00000000000000000000
Apache	HBASE	563	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	13945	0.00003478018920422927	0.00083472454090150253	1.00000000000000000000	0.39604201446855868962	1199	0.00083402835696413675
Apache	HBASE	1277	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	16362	0.00000609198903441974	0.00213219616204690827	0.10000000000000000555	0.04356787491115849537	476	0.00210084033613445369
Apache	HBASE	16360	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.09503950812513897728	2714	0.00036845983787767134
Apache	HBASE	16367	0.00000007878298564826	0.00087260034904013963	0.50000000000000000000	0.16715567265858541357	1320	0.00075757575757575758
Apache	HBASE	1888	0.00000000000000004049	0.00036845983787767134	0.33333333333333331483	0.05689779995301965515	2714	0.00036845983787767134
Apache	HBASE	16368	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.19533787079112127638	2714	0.00036845983787767134
Apache	HBASE	1883	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	14761	0.06666666666666666574	0.06666666666666666574	0.06666666666666666574	0.06666666666666666574	15	0.06666666666666666574
Apache	HBASE	14763	0.33333333333333331483	0.33333333333333331483	1.00000000000000000000	0.66666666666666662966	4	0.25000000000000000000
Apache	HBASE	13574	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.03833601824358617155	2714	0.00036845983787767134
Apache	HBASE	16699	0.00000000544191672492	0.00047984644913627637	1.00000000000000000000	0.30342567351773508388	2132	0.00046904315196998124
Apache	HBASE	1471	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.04938077088942738335	2714	0.00036845983787767134
Apache	HBASE	11714	0.00000000000000000000	0.00036845983787767134	0.33333333333333331483	0.05763353949336931514	2714	0.00036845983787767134
Apache	HBASE	686	0.00004748338081671415	0.02222222222222222307	1.00000000000000000000	0.42678062678062672619	79	0.01265822784810126563
Apache	HBASE	681	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.11174730307851485356	2714	0.00036845983787767134
Apache	HBASE	680	0.00000000000000004101	0.00036900369003690036	0.01149425287356321823	0.00445340445509534791	2712	0.00036873156342182890
Apache	HBASE	13834	0.05555555555555555247	0.16666666666666665741	0.33333333333333331483	0.25000000000000000000	8	0.12500000000000000000
Apache	HBASE	13971	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.12583931797806210962	2714	0.00036845983787767134
Apache	HBASE	1301	0.00000000620983602257	0.00047984644913627637	1.00000000000000000000	0.25805745598617263470	2123	0.00047103155911446069
Apache	HBASE	13833	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.13738781422538964838	2714	0.00036845983787767134
Apache	HBASE	13839	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1	1.00000000000000000000
Apache	HBASE	12832	0.00000000339132867103	0.00036900369003690036	0.12500000000000000000	0.04049598961819336762	2710	0.00036900369003690036
Apache	HBASE	15285	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	495	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.11945097855610345428	2714	0.00036845983787767134
Apache	HBASE	15287	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.06614760674282936515	2714	0.00036845983787767134
Apache	HBASE	15018	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.11029826280610494083	2714	0.00036845983787767134
Apache	HBASE	13933	0.50000000000000000000	0.50000000000000000000	0.50000000000000000000	0.50000000000000000000	2	0.50000000000000000000
Apache	HBASE	7385	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.04198133454443955803	2714	0.00036845983787767134
Apache	HBASE	27	0.00000000000000461638	0.00036845983787767134	0.25000000000000000000	0.05029490380327271415	2714	0.00036845983787767134
Apache	HBASE	16960	0.00122850122850122847	0.00122850122850122847	0.00122850122850122847	0.00122850122850122847	814	0.00122850122850122847
Apache	HBASE	15360	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	7591	0.00022893772893772894	0.01190476190476190410	0.01923076923076923184	0.01556776556776556797	136	0.00735294117647058813
Apache	HBASE	16966	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	938	0.00000055322892059505	0.00036900369003690036	0.04347826086956521618	0.02611000772676392787	2710	0.00036900369003690036
Apache	HBASE	2018	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.09931146548137358143	2714	0.00036845983787767134
Apache	HBASE	7693	0.00000000000000038098	0.00036845983787767134	0.20000000000000001110	0.06216782798206864358	2714	0.00036845983787767134
Apache	HBASE	629	0.33333333333333331483	0.33333333333333331483	0.33333333333333331483	0.33333333333333331483	3	0.33333333333333331483
Apache	HBASE	15976	0.00000000000000000010	0.00036845983787767134	1.00000000000000000000	0.15874304994440119332	2714	0.00036845983787767134
Apache	HBASE	14380	0.05555555555555555247	0.16666666666666665741	0.33333333333333331483	0.25000000000000000000	9	0.11111111111111110494
Apache	HBASE	14106	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.09682811736749208364	2714	0.00036845983787767134
Apache	HBASE	14660	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.09338453593709941658	2714	0.00036845983787767134
Apache	HBASE	14663	0.00000000000164097604	0.00036900369003690036	0.33333333333333331483	0.06987544114075894264	2710	0.00036900369003690036
Apache	HBASE	13601	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.11604477076730576601	2714	0.00036845983787767134
Apache	HBASE	14843	0.00000000000000000000	0.00036845983787767134	0.01250000000000000069	0.00261589010064229447	2714	0.00036845983787767134
Apache	HBASE	13722	0.03125000000000000000	0.06250000000000000000	0.50000000000000000000	0.28125000000000000000	18	0.05555555555555555247
Apache	HBASE	10448	0.00000000000000019355	0.00087260034904013963	0.50000000000000000000	0.07697168750673122339	1457	0.00068634179821551130
Apache	HBASE	13686	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1	1.00000000000000000000
Apache	HBASE	15216	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.03722916754882630436	2714	0.00036845983787767134
