Group	Project	BugID	CodeRelevancy (Product)	CodeRelevancy (Min)	CodeRelevancy (Max)	CodeRelevancy (Mean)	CodeRelevancy (FileCount))	CodeRelevancy (InverseFileCount)
Apache	HBASE	13607	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.14510042315767515686	2714	0.00036845983787767134
Apache	HBASE	13606	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.20802063555030300690	2714	0.00036845983787767134
Apache	HBASE	10960	0.03448275862068965469	0.03448275862068965469	0.03448275862068965469	0.03448275862068965469	29	0.03448275862068965469
Apache	HBASE	13608	0.00000000000000706109	0.00038124285169653069	1.00000000000000000000	0.15824011187349137919	2714	0.00036845983787767134
Apache	HBASE	15856	0.00000000000000673008	0.00036900369003690036	0.50000000000000000000	0.11193087311401295203	2710	0.00036900369003690036
Apache	HBASE	15850	0.00000000000000000006	0.00036900369003690036	1.00000000000000000000	0.22026233679194942572	2710	0.00036900369003690036
Apache	HBASE	13733	0.00000006305501019978	0.00087873462214411243	1.00000000000000000000	0.51940339808494373486	1163	0.00085984522785898540
Apache	HBASE	426	0.00000000130908077919	0.00036900369003690036	0.03703703703703703498	0.01428446037333936519	2710	0.00036900369003690036
Apache	HBASE	1661	0.00000000000000000000	0.00036845983787767134	0.05000000000000000278	0.00729551700828148537	2714	0.00036845983787767134
Apache	HBASE	14078	0.00000000000000000000	0.00036845983787767134	0.33333333333333331483	0.05627164756954155383	2714	0.00036845983787767134
Apache	HBASE	1087	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.09224257624696026447	2714	0.00036845983787767134
Apache	HBASE	590	0.00000000984850245641	0.00036900369003690036	0.00862068965517241367	0.00402855619246915170	2710	0.00036900369003690036
Apache	HBASE	595	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1	1.00000000000000000000
Apache	HBASE	3778	0.00000000000000000000	0.00090497737556561090	0.01234567901234567833	0.00559328432240660100	1678	0.00059594755661501785
Apache	HBASE	15922	0.00000000000062065072	0.00070126227208976155	1.00000000000000000000	0.44749974250278296006	1570	0.00063694267515923564
Apache	HBASE	4834	0.00000000059680254918	0.00106382978723404257	1.00000000000000000000	0.33888215525098397407	1006	0.00099403578528827028
Apache	HBASE	14598	0.00000000000000000000	0.00047984644913627637	1.00000000000000000000	0.21908681865309917458	2257	0.00044306601683650863
Apache	HBASE	15109	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.22907398553033159194	2714	0.00036845983787767134
Apache	HBASE	16704	0.00000000000000000000	0.00036845983787767134	0.09090909090909091161	0.01323441001889121005	2714	0.00036845983787767134
Apache	HBASE	16310	0.00142045454545454549	0.03125000000000000000	0.04545454545454545581	0.03835227272727272790	48	0.02083333333333333218
Apache	HBASE	15102	0.06666666666666666574	0.20000000000000001110	0.33333333333333331483	0.26666666666666666297	5	0.20000000000000001110
Apache	HBASE	15100	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1	1.00000000000000000000
Apache	HBASE	14591	0.14285714285714284921	0.14285714285714284921	0.14285714285714284921	0.14285714285714284921	7	0.14285714285714284921
Apache	HBASE	14759	0.00000000000000000000	0.00037537537537537537	1.00000000000000000000	0.23367445928536670352	2714	0.00036845983787767134
Apache	HBASE	14755	0.00000000000002564957	0.00036845983787767134	0.02272727272727272790	0.00591649698677794086	2714	0.00036845983787767134
Apache	HBASE	14699	0.00000000000000000000	0.00036845983787767134	0.33333333333333331483	0.06185618964672876668	2714	0.00036845983787767134
Apache	HBASE	524	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	525	0.00000000786452877316	0.00036900369003690036	0.00490196078431372542	0.00320626352043571622	2710	0.00036900369003690036
Apache	HBASE	527	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	12791	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.15295676285569675956	2714	0.00036845983787767134
Apache	HBASE	528	0.33333333333333331483	0.33333333333333331483	0.33333333333333331483	0.33333333333333331483	3	0.33333333333333331483
Apache	HBASE	529	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.04280039699945555748	2714	0.00036845983787767134
Apache	HBASE	13905	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.20222403882420755816	2714	0.00036845983787767134
Apache	HBASE	17032	0.20000000000000001110	0.20000000000000001110	0.20000000000000001110	0.20000000000000001110	5	0.20000000000000001110
Apache	HBASE	16645	0.01562500000000000000	0.12500000000000000000	0.50000000000000000000	0.29166666666666668517	8	0.12500000000000000000
Apache	HBASE	1547	0.00256410256410256410	0.00512820512820512820	0.50000000000000000000	0.25256410256410255499	197	0.00507614213197969504
Apache	HBASE	1334	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.03790387989525002138	2714	0.00036845983787767134
Apache	HBASE	13865	0.00000000000021393956	0.00036900369003690036	0.00900900900900900893	0.00434440798580008024	2710	0.00036900369003690036
Apache	HBASE	1336	0.00000168394109574047	0.00277008310249307480	0.20000000000000001110	0.06860319892676820797	560	0.00178571428571428566
Apache	HBASE	1239	0.00000000000000000000	0.00036845983787767134	0.04347826086956521618	0.00738323233358072293	2714	0.00036845983787767134
Apache	HBASE	1332	0.00006464124111182935	0.00090497737556561090	0.07142857142857142461	0.03616677440206851613	1109	0.00090171325518485117
Apache	HBASE	16403	0.16666666666666665741	0.16666666666666665741	0.16666666666666665741	0.16666666666666665741	6	0.16666666666666665741
Apache	HBASE	13707	0.10000000000000000555	0.10000000000000000555	0.10000000000000000555	0.10000000000000000555	10	0.10000000000000000555
Apache	HBASE	14521	0.00000000000000000000	0.00036900369003690036	1.00000000000000000000	0.19195314685766270979	2711	0.00036886757654002215
Apache	HBASE	14770	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.05575334131780332325	2714	0.00036845983787767134
Apache	HBASE	14525	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.05535242353088286327	2714	0.00036845983787767134
Apache	HBASE	16810	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.12598275794352056800	2714	0.00036845983787767134
Apache	HBASE	15030	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.17656604352508423195	2714	0.00036845983787767134
Apache	HBASE	1541	0.00000000000000000000	0.00070126227208976155	1.00000000000000000000	0.05034469794997205316	2287	0.00043725404459991256
Apache	HBASE	1847	0.00395256916996047404	0.00395256916996047404	0.00395256916996047404	0.00395256916996047404	253	0.00395256916996047404
Apache	HBASE	11089	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.14015239860230629954	2714	0.00036845983787767134
Apache	HBASE	15034	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1	1.00000000000000000000
Apache	HBASE	15035	0.00000000859016199671	0.00047984644913627637	1.00000000000000000000	0.30515862593143128212	2128	0.00046992481203007516
Apache	HBASE	1243	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.04659959251463222096	2714	0.00036845983787767134
Apache	HBASE	11612	0.33333333333333331483	0.33333333333333331483	0.33333333333333331483	0.33333333333333331483	3	0.33333333333333331483
Apache	HBASE	437	0.00156985871271585566	0.00156985871271585566	0.00156985871271585566	0.00156985871271585566	637	0.00156985871271585566
Apache	HBASE	433	0.00089206066012488853	0.00089206066012488853	0.00089206066012488853	0.00089206066012488853	1121	0.00089206066012488853
Apache	HBASE	742	0.00393700787401574798	0.00393700787401574798	0.00393700787401574798	0.00393700787401574798	254	0.00393700787401574798
Apache	HBASE	16716	0.00000000000000000028	0.00036845983787767134	1.00000000000000000000	0.14760244712197170824	2714	0.00036845983787767134
Apache	HBASE	1908	0.03333333333333333287	0.10000000000000000555	0.33333333333333331483	0.21666666666666667407	13	0.07692307692307692735
Apache	HBASE	17042	0.10000000000000000555	0.10000000000000000555	0.10000000000000000555	0.10000000000000000555	10	0.10000000000000000555
Apache	HBASE	15327	0.00000000000004838355	0.00096525096525096527	1.00000000000000000000	0.34071530427207019631	1173	0.00085251491901108269
Apache	HBASE	15324	0.00000009499678530879	0.00436681222707423558	1.00000000000000000000	0.22966295520559584786	415	0.00240963855421686768
Apache	HBASE	15325	0.00000864229539365655	0.00751879699248120259	0.03448275862068965469	0.02511162964883473236	174	0.00574712643678160912
Apache	HBASE	15322	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.12419299437945978404	2714	0.00036845983787767134
Apache	HBASE	851	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.10858439495098677618	2714	0.00036845983787767134
Apache	HBASE	1523	0.00000000000000000000	0.00036845983787767134	0.06250000000000000000	0.01564013824102968714	2714	0.00036845983787767134
Apache	HBASE	15247	0.00000328633869006540	0.00317460317460317460	0.07142857142857142461	0.02969864274212100086	354	0.00282485875706214688
Apache	HBASE	14963	0.02325581395348837177	0.02325581395348837177	0.02325581395348837177	0.02325581395348837177	43	0.02325581395348837177
Apache	HBASE	14625	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.05423724799617140463	2714	0.00036845983787767134
Apache	HBASE	14788	0.00000085417520841875	0.00036900369003690036	0.50000000000000000000	0.16833287777322217260	2710	0.00036900369003690036
Apache	HBASE	16103	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.06337620769809414190	2714	0.00036845983787767134
Apache	HBASE	14784	0.00000000000024657912	0.00047984644913627637	1.00000000000000000000	0.30689488441634033000	2186	0.00045745654162854531
Apache	HBASE	14782	0.16666666666666665741	0.16666666666666665741	1.00000000000000000000	0.58333333333333337034	6	0.16666666666666665741
Apache	HBASE	13647	0.00000000000000917446	0.00036900369003690036	0.00361010830324909760	0.00204459479273736387	2710	0.00036900369003690036
Apache	HBASE	13646	0.10000000000000000555	0.10000000000000000555	0.10000000000000000555	0.10000000000000000555	10	0.10000000000000000555
Apache	HBASE	6617	0.00892857142857142808	0.07142857142857142461	1.00000000000000000000	0.39880952380952378045	22	0.04545454545454545581
Apache	HBASE	1635	0.11111111111111110494	0.11111111111111110494	0.11111111111111110494	0.11111111111111110494	9	0.11111111111111110494
Apache	HBASE	843	0.00000286172161172161	0.00714285714285714263	0.03846153846153846367	0.01867368742368742326	218	0.00458715596330275255
Apache	HBASE	750	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.08815203475997297755	2714	0.00036845983787767134
Apache	HBASE	14146	0.00757575757575757597	0.09090909090909091161	0.33333333333333331483	0.22474747474747477916	12	0.08333333333333332871
Apache	HBASE	1620	0.00022461814914645105	0.00628930817610062927	0.03571428571428571230	0.02100179694519316992	171	0.00584795321637426868
Apache	HBASE	1627	0.00000000000000000000	0.00156985871271585566	1.00000000000000000000	0.12321147585457364881	1179	0.00084817642069550466
Apache	HBASE	1994	0.00000000000000000000	0.00036845983787767134	0.20000000000000001110	0.02580941248949708555	2714	0.00036845983787767134
Apache	HBASE	1625	0.00000000307732987153	0.00087873462214411243	0.00277008310249307480	0.00163768007593258105	1421	0.00070372976776917663
Apache	HBASE	15781	0.08333333333333332871	0.25000000000000000000	0.33333333333333331483	0.29166666666666662966	7	0.14285714285714284921
Apache	HBASE	1629	0.00000000000000000019	0.00036845983787767134	0.00826446280991735560	0.00182592113974106214	2714	0.00036845983787767134
Apache	HBASE	13767	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1	1.00000000000000000000
Apache	HBASE	13888	0.00000000000000000001	0.00036845983787767134	1.00000000000000000000	0.20619845605350747841	2714	0.00036845983787767134
Apache	HBASE	14815	0.00000000000000000022	0.00036845983787767134	1.00000000000000000000	0.14419416173007687521	2714	0.00036845983787767134
Apache	HBASE	8937	0.00000000000000000000	0.00089206066012488853	0.33333333333333331483	0.06775436025189750244	1412	0.00070821529745042496
Apache	HBASE	14812	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.11966859980895734605	2714	0.00036845983787767134
Apache	HBASE	14811	0.00000039301502260622	0.00149031296572280179	0.50000000000000000000	0.18840000440176823959	930	0.00107526881720430107
Apache	HBASE	16032	0.00000000000000000000	0.00136425648021828104	1.00000000000000000000	0.17698411751277073889	1501	0.00066622251832111927
Apache	HBASE	740	0.00000032332324564807	0.00380228136882129275	0.14285714285714284921	0.04886723700887198735	309	0.00323624595469255679
Apache	HBASE	16743	0.00000179559003088415	0.00735294117647058813	1.00000000000000000000	0.37489256386315211733	171	0.00584795321637426868
Apache	HBASE	744	0.00002925002925002925	0.01351351351351351426	0.07142857142857142461	0.03841503841503841193	113	0.00884955752212389368
Apache	HBASE	9427	0.00000000000000000000	0.00070126227208976155	0.50000000000000000000	0.06851303454778084889	1995	0.00050125313283208019
Apache	HBASE	3636	0.00000000033275159835	0.00036845983787767134	0.33333333333333331483	0.08535579854638980501	2714	0.00036845983787767134
Apache	HBASE	551	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.06400284085652094279	2714	0.00036845983787767134
Apache	HBASE	550	0.00000000000000000000	0.00036845983787767134	0.16666666666666665741	0.01917723771694435780	2714	0.00036845983787767134
Apache	HBASE	14711	0.00000066575591257826	0.00251256281407035180	0.01960784313725490169	0.01187797315494625548	446	0.00224215246636771297
Apache	HBASE	15669	0.00000000015998723174	0.00096525096525096527	0.33333333333333331483	0.07275370522429344677	1187	0.00084245998315080029
Apache	HBASE	15668	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	16581	0.01818181818181818440	0.09090909090909091161	1.00000000000000000000	0.43030303030303035383	17	0.05882352941176470507
Apache	HBASE	14241	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.24225368922766202240	2714	0.00036845983787767134
Apache	HBASE	12942	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.18340493933043100494	2714	0.00036845983787767134
Apache	HBASE	16624	0.00000000000019593900	0.00261780104712041901	0.03225806451612903136	0.01156382986567839992	747	0.00133868808567603743
Apache	HBASE	14362	0.00000000000000000029	0.00036845983787767134	1.00000000000000000000	0.14445823471931457105	2714	0.00036845983787767134
Apache	HBASE	14497	0.00028409090909090913	0.05000000000000000278	0.50000000000000000000	0.19147727272727271819	34	0.02941176470588235253
Apache	HBASE	14367	0.00000000000282791727	0.00036845983787767134	0.00735294117647058813	0.00273068051050690767	2714	0.00036845983787767134
Apache	HBASE	14366	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.09795971573755501982	2714	0.00036845983787767134
Apache	HBASE	1052	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.13144253921623738623	2714	0.00036845983787767134
Apache	HBASE	1191	0.00178571428571428566	0.00357142857142857132	0.50000000000000000000	0.25178571428571427937	280	0.00357142857142857132
Apache	HBASE	1190	0.00000006541527250367	0.00434782608695652179	1.00000000000000000000	0.22975394045247746200	377	0.00265251989389920411
Apache	HBASE	15615	0.00000000000000005248	0.00036900369003690036	0.50000000000000000000	0.08567772080345893715	2710	0.00036900369003690036
Apache	HBASE	717	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.06230562074629027169	2714	0.00036845983787767134
Apache	HBASE	10831	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.12971130051378529369	2714	0.00036845983787767134
Apache	HBASE	14359	0.00000000000016958753	0.00047984644913627637	1.00000000000000000000	0.19919900263285383879	2092	0.00047801147227533459
Apache	HBASE	15664	0.00000000000000000000	0.00047984644913627637	1.00000000000000000000	0.12290102804351986376	2157	0.00046360686138154843
Apache	HBASE	13824	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.16389416652647184613	2714	0.00036845983787767134
Apache	HBASE	12491	0.01818181818181818094	0.01818181818181818094	1.00000000000000000000	0.50909090909090903843	55	0.01818181818181818094
Apache	HBASE	1279	0.00000000000000002338	0.00036900369003690036	1.00000000000000000000	0.13425611300753684252	2712	0.00036873156342182890
Apache	HBASE	618	0.00000000000000000000	0.00036845983787767134	0.01315789473684210453	0.00385821387155229744	2714	0.00036845983787767134
Apache	HBASE	1790	0.50000000000000000000	0.50000000000000000000	0.50000000000000000000	0.50000000000000000000	2	0.50000000000000000000
Apache	HBASE	16992	0.00000000000005106726	0.00087873462214411243	1.00000000000000000000	0.31693927318289916162	1190	0.00084033613445378156
Apache	HBASE	1815	0.25000000000000000000	0.25000000000000000000	0.25000000000000000000	0.25000000000000000000	4	0.25000000000000000000
Apache	HBASE	563	0.00164203612479474543	0.00164203612479474543	0.00164203612479474543	0.00164203612479474543	609	0.00164203612479474543
Apache	HBASE	13945	0.00000000009492663462	0.00090497737556561090	1.00000000000000000000	0.22845546239750960660	1150	0.00086956521739130438
Apache	HBASE	1277	0.03571428571428571230	0.14285714285714284921	0.25000000000000000000	0.19642857142857142461	11	0.09090909090909091161
Apache	HBASE	16362	0.00000001905908499315	0.00233100233100233100	1.00000000000000000000	0.21062964812964810046	460	0.00217391304347826090
Apache	HBASE	16360	0.00000000000000000000	0.00036845983787767134	0.33333333333333331483	0.05843175199189407781	2714	0.00036845983787767134
Apache	HBASE	16367	0.00000000000070871446	0.00089206066012488853	1.00000000000000000000	0.35364912987644431253	1226	0.00081566068515497557
Apache	HBASE	1888	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.08530266562202723502	2714	0.00036845983787767134
Apache	HBASE	16368	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.15613570288368988637	2714	0.00036845983787767134
Apache	HBASE	1883	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0	0.00000000000000000000
Apache	HBASE	14761	0.01408450704225352144	0.01408450704225352144	0.01408450704225352144	0.01408450704225352144	71	0.01408450704225352144
Apache	HBASE	14763	0.01176470588235294101	0.01176470588235294101	1.00000000000000000000	0.50588235294117644969	85	0.01176470588235294101
Apache	HBASE	13574	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.13992252606314417585	2714	0.00036845983787767134
Apache	HBASE	16699	0.00000000008199700088	0.00047984644913627637	0.50000000000000000000	0.17430934628992150737	2130	0.00046948356807511736
Apache	HBASE	1471	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.10105698727099665657	2714	0.00036845983787767134
Apache	HBASE	11714	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.08008750065904921001	2714	0.00036845983787767134
Apache	HBASE	686	0.00000003761225377138	0.00434782608695652179	1.00000000000000000000	0.26257407733380272452	304	0.00328947368421052613
Apache	HBASE	681	0.00000000000000000000	0.00036845983787767134	0.33333333333333331483	0.04293320594694286646	2714	0.00036845983787767134
Apache	HBASE	680	0.00000000000000001149	0.00036900369003690036	0.16666666666666665741	0.02817359949006726857	2712	0.00036873156342182890
Apache	HBASE	13834	0.00444444444444444531	0.11111111111111110494	0.20000000000000001110	0.17037037037037036646	9	0.11111111111111110494
Apache	HBASE	13971	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.13522014157864681305	2714	0.00036845983787767134
Apache	HBASE	1301	0.00000000000000002764	0.00047984644913627637	0.08333333333333332871	0.01507342045157873331	2139	0.00046750818139317440
Apache	HBASE	13833	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.04913950161997407418	2714	0.00036845983787767134
Apache	HBASE	13839	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1	1.00000000000000000000
Apache	HBASE	12832	0.00000000110275443798	0.00036900369003690036	0.25000000000000000000	0.06445705278731107823	2710	0.00036900369003690036
Apache	HBASE	15285	0.25000000000000000000	0.25000000000000000000	0.25000000000000000000	0.25000000000000000000	4	0.25000000000000000000
Apache	HBASE	495	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.10928477784885007318	2714	0.00036845983787767134
Apache	HBASE	15287	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.04667700168190856008	2714	0.00036845983787767134
Apache	HBASE	15018	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.08390512326962952516	2714	0.00036845983787767134
Apache	HBASE	13933	0.07142857142857142461	0.07142857142857142461	1.00000000000000000000	0.53571428571428569843	14	0.07142857142857142461
Apache	HBASE	7385	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.08193962222158845954	2714	0.00036845983787767134
Apache	HBASE	27	0.00000000000000016787	0.00036845983787767134	0.00909090909090909047	0.00211308562145453172	2714	0.00036845983787767134
Apache	HBASE	16960	0.00121654501216545015	0.00121654501216545015	0.00121654501216545015	0.00121654501216545015	822	0.00121654501216545015
Apache	HBASE	15360	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1	1.00000000000000000000
Apache	HBASE	7591	0.00000008832124627638	0.00393700787401574798	0.00502512562814070359	0.00447547307214738854	573	0.00174520069808027927
Apache	HBASE	16966	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1.00000000000000000000	1	1.00000000000000000000
Apache	HBASE	938	0.00000006525264191634	0.00036900369003690036	0.03448275862068965469	0.01332665581297722696	2710	0.00036900369003690036
Apache	HBASE	2018	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.05100644484709920129	2714	0.00036845983787767134
Apache	HBASE	7693	0.00000000000000014498	0.00036845983787767134	0.50000000000000000000	0.11234007371561006983	2714	0.00036845983787767134
Apache	HBASE	629	0.07142857142857142461	0.07142857142857142461	0.07142857142857142461	0.07142857142857142461	14	0.07142857142857142461
Apache	HBASE	15976	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.16068904840753445162	2714	0.00036845983787767134
Apache	HBASE	14380	0.00641025641025641003	0.07692307692307692735	0.33333333333333331483	0.22008547008547005297	13	0.07692307692307692735
Apache	HBASE	14106	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.11834770906583855221	2714	0.00036845983787767134
Apache	HBASE	14660	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.15798441083307074306	2714	0.00036845983787767134
Apache	HBASE	14663	0.00000000000004152884	0.00036900369003690036	1.00000000000000000000	0.20090549037302654622	2710	0.00036900369003690036
Apache	HBASE	13601	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.11521035992364395129	2714	0.00036845983787767134
Apache	HBASE	14843	0.00000000000000000000	0.00036845983787767134	0.50000000000000000000	0.08550779322848314767	2714	0.00036845983787767134
Apache	HBASE	13722	0.00087108013937282230	0.00609756097560975631	0.14285714285714284921	0.07447735191637630536	168	0.00595238095238095205
Apache	HBASE	10448	0.00000000000000000000	0.00089206066012488853	0.33333333333333331483	0.06809106671666162458	1418	0.00070521861777150916
Apache	HBASE	13686	0.06666666666666666574	0.20000000000000001110	1.00000000000000000000	0.51111111111111107164	5	0.20000000000000001110
Apache	HBASE	15216	0.00000000000000000000	0.00036845983787767134	1.00000000000000000000	0.07864075413203387710	2714	0.00036845983787767134
