Group	Project	BugID	BugLocator	BRTracer	BLUiR	AmaLgam	BLIA	Locus
Apache	HIVE	11798	0.1667	0.3333	0.0556	0.0556	0.1429	1.0000
Apache	HIVE	12823	0.0769	0.5000	0.0278	0.0278	0.2000	0.0111
Apache	HIVE	2584	0.2500	0.3333	1.0000	1.0000	0.2500	0.3333
Apache	HIVE	11801	0.0417	0.2500	0.0526	0.0526	0.0625	0.0667
Apache	HIVE	1859	0.3333	0.3333	1.0000	1.0000	0.1667	0.2000
Apache	HIVE	3099	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Apache	HIVE	2077	0.2500	0.5000	0.2000	0.2000	0.2000	0.0000
Apache	HIVE	7198	0.1111	0.2500	0.0417	0.0417	0.2000	0.5000
Apache	HIVE	12831	0.5000	0.3333	0.0196	0.0200	0.3333	0.0135
Apache	HIVE	6176	0.3333	0.3333	1.0000	1.0000	1.0000	1.0000
Apache	HIVE	545	0.1000	0.2000	0.1667	0.1667	0.1000	0.5000
Apache	HIVE	7714	0.5000	1.0000	0.5000	0.5000	0.2500	0.1111
Apache	HIVE	6491	0.5000	1.0000	0.0909	0.0909	1.0000	0.5000
Apache	HIVE	1573	0.3333	1.0000	1.0000	1.0000	0.2500	0.3333
Apache	HIVE	325	0.2500	0.1429	1.0000	1.0000	0.3333	1.0000
Apache	HIVE	8231	1.0000	1.0000	0.5000	0.5000	0.5000	0.5000
Apache	HIVE	12822	0.0769	0.5000	0.0286	0.0286	0.2000	0.0110
Apache	HIVE	13871	0.2500	0.2500	0.0020	0.0020	0.0385	0.0167
Apache	HIVE	5680	0.0052	0.0192	0.0047	0.0047	0.0118	0.0081
Apache	HIVE	3122	0.0588	1.0000	0.0833	0.0833	1.0000	0.1667
Apache	HIVE	14387	0.2000	1.0000	0.1429	0.1429	0.5000	1.0000
Apache	HIVE	8030	0.5000	1.0000	0.0179	0.0179	0.2500	0.5000
Apache	HIVE	6198	0.0588	0.0227	0.0769	0.0769	0.0909	0.0119
Apache	HIVE	2615	0.3333	0.2000	0.5000	0.5000	0.2500	0.0667
Apache	HIVE	6712	0.3333	1.0000	1.0000	1.0000	0.1429	1.0000
Apache	HIVE	11237	0.1429	0.0270	0.2500	0.2500	0.2500	0.0769
Apache	HIVE	4247	1.0000	1.0000	1.0000	1.0000	0.5000	1.0000
Apache	HIVE	13066	1.0000	1.0000	0.0189	0.0189	0.1667	0.1429
Apache	HIVE	1089	0.0054	0.0109	0.0027	0.0027	0.0100	0.0345
Apache	HIVE	12533	0.0909	0.2500	0.3333	0.3333	0.1250	0.3333
Apache	HIVE	7238	0.3333	0.3333	1.0000	1.0000	0.5000	1.0000
Apache	HIVE	8264	0.5000	1.0000	0.5000	0.5000	0.1667	0.3333
Apache	HIVE	11850	1.0000	0.5000	1.0000	1.0000	0.0833	0.3333
Apache	HIVE	4173	0.1000	0.2500	0.0714	0.0714	0.1667	0.0169
Apache	HIVE	11021	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Apache	HIVE	10322	1.0000	0.5000	0.5000	0.5000	0.2500	0.0000
Apache	HIVE	11859	1.0000	1.0000	1.0000	1.0000	0.5000	0.0061
Apache	HIVE	12814	0.0233	0.0588	0.0078	0.0078	0.2500	0.0106
Apache	HIVE	3159	1.0000	1.0000	0.3333	0.3333	1.0000	1.0000
Apache	HIVE	88	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Apache	HIVE	6747	0.5000	0.5000	0.3333	0.3333	0.1429	0.0000
Apache	HIVE	7261	0.0082	0.0127	0.0435	0.0435	0.0000	0.0043
Apache	HIVE	5218	0.0108	0.0120	0.1250	0.1250	0.0250	0.0233
Apache	HIVE	15133	0.5000	1.0000	1.0000	1.0000	1.0000	0.3333
Apache	HIVE	13412	0.0263	0.0909	0.1250	0.1250	0.0152	0.2000
Apache	HIVE	8297	0.0182	0.0500	0.0132	0.0132	0.0526	0.0066
Apache	HIVE	6833	0.3333	1.0000	0.3333	0.3333	0.1429	1.0000
Apache	HIVE	5228	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Apache	HIVE	1649	1.0000	1.0000	1.0000	1.0000	0.1250	0.3333
Apache	HIVE	10356	0.0200	0.0256	0.0769	0.0769	0.1111	0.0357
Apache	HIVE	5237	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Apache	HIVE	1654	1.0000	1.0000	1.0000	1.0000	1.0000	0.3333
Apache	HIVE	634	0.3333	0.3333	1.0000	1.0000	0.3333	0.5000
Apache	HIVE	13247	0.0200	0.0227	0.0073	0.0073	0.0345	0.0040
Apache	HIVE	8316	0.0154	0.0154	0.1000	0.1000	0.0120	0.0526
Apache	HIVE	3197	0.2000	1.0000	0.2500	0.2500	1.0000	1.0000
Apache	HIVE	14975	1.0000	1.0000	0.3333	0.3333	1.0000	1.0000
Apache	HIVE	10881	1.0000	0.5000	0.2500	0.2500	0.1667	0.0909
Apache	HIVE	14248	0.3333	0.5000	0.5000	0.5000	1.0000	0.3333
Apache	HIVE	3094	0.2000	0.2500	0.5000	0.5000	1.0000	0.1111
Apache	HIVE	5256	0.5000	0.5000	0.2500	0.2500	1.0000	0.5000
Apache	HIVE	7306	0.0127	0.0500	0.5000	0.5000	0.5000	1.0000
Apache	HIVE	9495	0.0004	0.0004	0.0004	0.0004	0.0000	0.0005
Apache	HIVE	1676	0.0227	0.0357	0.0167	0.0167	0.0476	0.0081
Apache	HIVE	14989	0.0036	0.0024	0.0024	0.0024	0.0233	0.0179
Apache	HIVE	11918	0.0017	0.0029	0.0021	0.0021	0.0062	0.0011
Apache	HIVE	12432	0.0769	0.1111	0.2500	0.2500	0.2500	0.5000
Apache	HIVE	3217	0.0233	0.0323	0.0270	0.0270	0.0833	0.0909
Apache	HIVE	13971	0.0083	0.0222	0.0037	0.0037	0.0500	0.0081
Apache	HIVE	7316	0.0667	0.0714	0.0667	0.0667	0.0055	1.0000
Apache	HIVE	6295	0.3333	0.5000	1.0000	1.0000	0.1429	1.0000
Apache	HIVE	5972	0.0185	0.0222	0.0068	0.0068	0.0238	0.0256
Apache	HIVE	13977	0.0227	0.0667	0.0179	0.0179	0.0303	0.0213
Apache	HIVE	3739	0.0625	0.1667	0.0333	0.0333	0.1250	0.0500
Apache	HIVE	15004	0.0345	0.1000	0.0049	0.0049	0.1429	0.0196
Apache	HIVE	1187	0.3333	0.3333	1.0000	1.0000	0.1429	0.0909
Apache	HIVE	6824	0.0667	0.1000	1.0000	1.0000	1.0000	0.1667
Apache	HIVE	12572	0.1667	1.0000	0.0769	0.0769	0.2000	1.0000
Apache	HIVE	4266	1.0000	1.0000	0.3333	0.3333	0.1250	0.0000
Apache	HIVE	6933	1.0000	1.0000	1.0000	1.0000	0.5000	1.0000
Apache	HIVE	517	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Apache	HIVE	14194	0.0159	0.0185	0.0122	0.0122	0.0667	0.0154
Apache	HIVE	12829	0.0217	0.0085	0.0204	0.0208	0.0500	0.0132
Apache	HIVE	13489	0.5000	1.0000	1.0000	1.0000	0.5000	1.0000
Apache	HIVE	4274	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Apache	HIVE	4195	1.0000	1.0000	0.0435	0.0435	0.5000	0.0435
Apache	HIVE	12830	0.5000	1.0000	0.0208	0.0213	0.3333	0.0137
Apache	HIVE	14521	1.0000	1.0000	0.5000	0.5000	0.3333	1.0000
Apache	HIVE	14019	0.5000	1.0000	1.0000	1.0000	0.3333	0.5000
Apache	HIVE	3272	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Apache	HIVE	3785	0.0213	0.0313	0.1000	0.1000	0.2500	0.1250
Apache	HIVE	802	0.0040	0.0045	0.0031	0.0031	0.0526	0.0033
Apache	HIVE	5328	1.0000	1.0000	0.0714	0.0714	0.0833	0.0909
Apache	HIVE	7379	0.0909	0.0833	0.1250	0.1250	0.0345	0.0323
Apache	HIVE	2261	1.0000	1.0000	0.0145	0.0145	0.1667	0.2500
Apache	HIVE	8154	0.0625	0.2000	0.0204	0.0208	0.1000	0.0435
Apache	HIVE	218	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Apache	HIVE	6363	0.0090	0.0147	0.0476	0.0476	0.0333	0.2000
Apache	HIVE	14556	0.0040	0.0048	0.0018	0.0018	0.0052	0.0055
Apache	HIVE	13946	1.0000	1.0000	0.5000	0.5000	1.0000	0.2000
Apache	HIVE	6693	0.1111	0.0556	0.1111	0.1111	0.0588	0.0667
Apache	HIVE	2784	1.0000	1.0000	0.2500	0.2500	1.0000	1.0000
Apache	HIVE	7393	0.2000	1.0000	0.0833	0.0833	1.0000	0.1429
Apache	HIVE	12006	0.2500	0.2500	0.2500	0.2500	0.2500	1.0000
Apache	HIVE	10983	0.1429	1.0000	0.0060	0.0059	0.3333	1.0000
Apache	HIVE	7475	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Apache	HIVE	8856	0.5000	0.5000	1.0000	1.0000	0.3333	0.2000
Apache	HIVE	2290	0.0476	0.2000	0.2000	0.2000	0.0526	0.2500
Apache	HIVE	9459	0.0111	0.0417	0.0004	0.0004	0.0172	0.0009
Apache	HIVE	14581	0.0029	0.0075	0.0161	0.0161	0.0476	1.0000
Apache	HIVE	11049	0.3333	1.0000	1.0000	1.0000	0.5000	0.5000
Apache	HIVE	11000	0.5000	1.0000	1.0000	1.0000	0.3333	1.0000
Apache	HIVE	10879	0.2500	0.0244	0.2500	0.2500	0.0625	0.0909
Apache	HIVE	10493	0.0625	1.0000	1.0000	1.0000	0.1667	0.0370
Apache	HIVE	12030	0.3333	0.2000	0.0909	0.0909	0.1250	0.0526
Apache	HIVE	7937	0.1429	1.0000	0.1250	0.1250	0.0833	0.1667
Apache	HIVE	4049	0.0345	0.0714	0.0007	0.0007	0.0000	0.0018
Apache	HIVE	4868	0.5000	0.5000	0.2500	0.2500	0.1429	0.3333
Apache	HIVE	3335	0.0667	1.0000	0.0370	0.0370	0.5000	1.0000
Apache	HIVE	12040	1.0000	1.0000	1.0000	1.0000	1.0000	0.5000
Apache	HIVE	7434	1.0000	1.0000	1.0000	1.0000	1.0000	0.1250
Apache	HIVE	268	0.5000	1.0000	1.0000	1.0000	0.5000	0.2500
Apache	HIVE	2829	0.0625	0.1667	0.3333	0.3333	0.5000	0.0625
Apache	HIVE	5904	0.1429	0.2500	0.0833	0.0833	1.0000	0.2500
Apache	HIVE	13075	0.2000	0.5000	1.0000	1.0000	0.3333	0.5000
Apache	HIVE	6420	0.0179	0.0667	0.0333	0.0333	0.0909	1.0000
Apache	HIVE	11566	0.5000	1.0000	1.0000	1.0000	0.2000	0.5000
Apache	HIVE	1302	0.5000	0.5000	0.3333	0.3333	0.2000	1.0000
Apache	HIVE	6935	1.0000	1.0000	0.0714	0.0714	0.0111	0.3333
Apache	HIVE	12569	0.0286	0.0227	0.0526	0.0526	0.5000	0.0500
Apache	HIVE	11034	0.5000	1.0000	0.1250	0.1250	0.3333	0.5000
Apache	HIVE	10523	0.2500	1.0000	0.0909	0.0909	0.1000	1.0000
Apache	HIVE	11036	0.0400	0.3333	0.2000	0.2000	0.1429	1.0000
Apache	HIVE	4893	0.0070	0.0060	0.0139	0.0139	0.0000	0.2500
Apache	HIVE	12575	0.1000	0.1667	0.2000	0.2000	0.1667	0.5000
Apache	HIVE	8752	0.0435	0.0476	0.2500	0.2500	0.2500	0.0769
Apache	HIVE	4386	0.2000	0.1667	0.0345	0.0345	0.3333	0.0588
Apache	HIVE	803	1.0000	0.5000	0.0238	0.0238	0.3333	0.0143
Apache	HIVE	14116	1.0000	1.0000	0.2500	0.2500	0.5000	0.5000
Apache	HIVE	5926	0.3333	0.2500	0.0135	0.0135	1.0000	0.5000
Apache	HIVE	6953	0.0182	0.0200	0.0137	0.0137	0.2500	0.0000
Apache	HIVE	10026	0.1667	0.1429	0.3333	0.3333	0.3333	1.0000
Apache	HIVE	7982	0.1000	0.3333	0.0455	0.0455	0.3333	0.2000
Apache	HIVE	5427	1.0000	1.0000	1.0000	1.0000	1.0000	0.0175
Apache	HIVE	14133	0.0238	0.2000	0.0084	0.0084	0.0000	0.0096
Apache	HIVE	12087	0.5000	0.3333	0.1667	0.1667	1.0000	1.0000
Apache	HIVE	13114	0.1111	0.0769	0.0833	0.0833	0.0370	0.1250
Apache	HIVE	7483	0.1429	0.2000	0.2500	0.2500	0.2500	0.0263
Apache	HIVE	1340	0.0256	0.0357	0.0833	0.0833	0.0385	0.2500
Apache	HIVE	12093	0.0004	0.0004	0.0004	0.0004	0.0000	0.0007
Apache	HIVE	1344	0.3333	1.0000	1.0000	1.0000	1.0000	1.0000
Apache	HIVE	322	0.5000	0.5000	1.0000	1.0000	0.5000	0.5000
Apache	HIVE	323	1.0000	0.5000	1.0000	1.0000	0.2000	1.0000
Apache	HIVE	5956	1.0000	1.0000	1.0000	1.0000	0.3333	1.0000
Apache	HIVE	1861	0.0476	0.0164	0.0172	0.0172	0.1250	0.0175
Apache	HIVE	326	0.3333	0.3333	0.3333	0.3333	0.1429	0.5000
Apache	HIVE	1863	0.2500	0.3333	0.0769	0.0769	0.5000	1.0000
Apache	HIVE	4425	0.5000	0.5000	0.0833	0.0833	1.0000	0.2500
Apache	HIVE	9546	0.0189	0.0556	0.0030	0.0030	0.0074	0.0012
Apache	HIVE	6987	0.1429	0.2000	0.0357	0.0357	0.0000	0.0278
Apache	HIVE	4940	0.0012	0.0012	0.0012	0.0012	0.0000	0.0000
Apache	HIVE	6477	0.0032	0.0022	0.0011	0.0011	0.0139	0.0063
Apache	HIVE	8526	0.1429	1.0000	0.1250	0.1250	0.5000	1.0000
Apache	HIVE	12508	0.3333	0.5000	0.5000	0.5000	1.0000	0.5000
Apache	HIVE	3408	1.0000	0.5000	0.2500	0.2500	1.0000	0.5000
Apache	HIVE	6484	0.5000	0.5000	0.0370	0.0370	0.1111	0.1111
Apache	HIVE	14677	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Apache	HIVE	1368	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Apache	HIVE	13147	0.1000	0.0769	1.0000	1.0000	0.1667	0.2000
Apache	HIVE	8541	0.5000	0.3333	0.3333	0.3333	1.0000	0.5000
Apache	HIVE	14174	0.0909	0.1000	0.0435	0.0435	0.1667	0.0833
Apache	HIVE	3423	0.0769	0.2500	0.1250	0.1250	0.0455	0.3333
Apache	HIVE	5986	0.2500	0.2500	0.5000	0.5000	0.2500	0.1667
Apache	HIVE	12603	1.0000	1.0000	1.0000	1.0000	0.3333	1.0000
Apache	HIVE	3942	0.0909	0.0909	0.2000	0.2000	0.3333	0.0526
Apache	HIVE	6801	0.2500	1.0000	1.0000	1.0000	0.3333	1.0000
Apache	HIVE	6506	0.0667	0.0833	1.0000	1.0000	0.2000	0.3333
Apache	HIVE	5863	0.0050	0.0435	0.0075	0.0075	0.0769	0.0238
Apache	HIVE	11069	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Apache	HIVE	4977	0.0055	0.0109	0.0041	0.0041	0.0000	0.0164
Apache	HIVE	4978	0.0135	0.0133	0.0036	0.0147	0.0042	0.0028
Apache	HIVE	2931	0.0476	0.0833	0.0435	0.0435	0.0286	0.0294
Apache	HIVE	3064	0.0500	0.1429	0.0909	0.0909	0.3333	0.0333
