Group	Project	BugID	BugLocator	BRTracer	BLUiR	AmaLgam	BLIA	Locus
Apache	CAMEL	482	0.5000 	0.5000 	1.0000 	1.0000 	0.5000 	0.5000 
Apache	CAMEL	498	1.0000 	0.5000 	0.3333 	0.5000 	0.5000 	0.2000 
Apache	CAMEL	499	0.0323 	1.0000 	0.0833 	0.0833 	1.0000 	1.0000 
Apache	CAMEL	504	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	505	1.0000 	1.0000 	0.0476 	0.0476 	0.1667 	1.0000 
Apache	CAMEL	510	0.1429 	1.0000 	0.0625 	0.0625 	0.3333 	0.0000 
Apache	CAMEL	517	1.0000 	1.0000 	0.1250 	0.1250 	0.1667 	0.5000 
Apache	CAMEL	518	1.0000 	0.5000 	0.5000 	0.5000 	0.2000 	0.1000 
Apache	CAMEL	519	0.5000 	1.0000 	0.5000 	0.5000 	0.5000 	1.0000 
Apache	CAMEL	520	0.5000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	522	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	524	0.5000 	1.0000 	1.0000 	1.0000 	0.5000 	1.0000 
Apache	CAMEL	528	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	0.0000 
Apache	CAMEL	534	0.3333 	1.0000 	0.5000 	0.5000 	0.5000 	1.0000 
Apache	CAMEL	536	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	537	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	547	1.0000 	1.0000 	0.1250 	0.1250 	1.0000 	1.0000 
Apache	CAMEL	548	0.0128 	0.1111 	0.0152 	0.0152 	0.2500 	0.0435 
Apache	CAMEL	549	0.2000 	0.3333 	0.2500 	0.2500 	0.0058 	1.0000 
Apache	CAMEL	550	0.0385 	0.1000 	0.0179 	0.0179 	1.0000 	0.1667 
Apache	CAMEL	551	0.5000 	0.2500 	0.0500 	0.0500 	0.2000 	0.5000 
Apache	CAMEL	558	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	561	0.0020 	0.0018 	0.0047 	0.0047 	0.0000 	0.0023 
Apache	CAMEL	562	1.0000 	1.0000 	0.0111 	0.0110 	1.0000 	0.3333 
Apache	CAMEL	566	0.5000 	1.0000 	0.0500 	0.0500 	0.2500 	0.5000 
Apache	CAMEL	567	0.0018 	0.0035 	0.0041 	0.0041 	0.0000 	0.0000 
Apache	CAMEL	574	0.1667 	0.1667 	0.1667 	0.1667 	0.2500 	0.5000 
Apache	CAMEL	577	1.0000 	1.0000 	1.0000 	1.0000 	0.5000 	1.0000 
Apache	CAMEL	581	0.2500 	0.1667 	0.5000 	0.5000 	0.1667 	0.0278 
Apache	CAMEL	583	0.0625 	0.0500 	0.0417 	0.0417 	0.2500 	0.2500 
Apache	CAMEL	584	0.1429 	1.0000 	0.0270 	0.0238 	0.5000 	0.0323 
Apache	CAMEL	587	1.0000 	1.0000 	0.2500 	0.2500 	0.0833 	0.3333 
Apache	CAMEL	593	0.0133 	0.0303 	0.0154 	0.0154 	0.0132 	0.0213 
Apache	CAMEL	597	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	612	0.5000 	0.3333 	0.0909 	0.0909 	0.5000 	0.5000 
Apache	CAMEL	618	1.0000 	1.0000 	0.5000 	0.5000 	1.0000 	1.0000 
Apache	CAMEL	620	0.5000 	1.0000 	0.2000 	0.2000 	1.0000 	1.0000 
Apache	CAMEL	629	1.0000 	1.0000 	0.0256 	0.0256 	0.5000 	0.5000 
Apache	CAMEL	631	0.1111 	1.0000 	0.1000 	0.1000 	1.0000 	0.3333 
Apache	CAMEL	634	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	0.5000 
Apache	CAMEL	636	1.0000 	0.3333 	1.0000 	1.0000 	0.5000 	0.5000 
Apache	CAMEL	642	1.0000 	1.0000 	1.0000 	1.0000 	0.3333 	0.2000 
Apache	CAMEL	651	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	653	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	655	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	0.2000 
Apache	CAMEL	657	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	664	0.2000 	0.5000 	0.1000 	0.1000 	0.1429 	0.0909 
Apache	CAMEL	667	0.3333 	1.0000 	0.3333 	0.3333 	1.0000 	1.0000 
Apache	CAMEL	675	0.1111 	1.0000 	0.0333 	0.0333 	1.0000 	0.1250 
Apache	CAMEL	677	0.1429 	0.1111 	0.2000 	0.2000 	0.0667 	0.2000 
Apache	CAMEL	679	0.5000 	1.0000 	0.5000 	0.5000 	1.0000 	0.2500 
Apache	CAMEL	685	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	686	0.2500 	1.0000 	0.3333 	0.3333 	0.3333 	1.0000 
Apache	CAMEL	688	0.0714 	0.3333 	0.0625 	0.0625 	0.0435 	0.3333 
Apache	CAMEL	691	1.0000 	1.0000 	0.3333 	0.3333 	1.0000 	0.5000 
Apache	CAMEL	694	0.5000 	1.0000 	0.2500 	0.2500 	0.1667 	1.0000 
Apache	CAMEL	695	1.0000 	1.0000 	0.5000 	0.5000 	1.0000 	0.2000 
Apache	CAMEL	696	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	0.3333 
Apache	CAMEL	697	0.1111 	0.0400 	0.2500 	0.2500 	0.0625 	0.0278 
Apache	CAMEL	701	0.0233 	0.0667 	0.2500 	0.2500 	0.0417 	0.0833 
Apache	CAMEL	702	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	707	1.0000 	1.0000 	0.0588 	0.0588 	0.2500 	1.0000 
Apache	CAMEL	710	1.0000 	0.5000 	1.0000 	1.0000 	0.2000 	1.0000 
Apache	CAMEL	712	0.5000 	0.5000 	0.5000 	0.5000 	0.2000 	1.0000 
Apache	CAMEL	713	1.0000 	1.0000 	0.0112 	0.0112 	1.0000 	1.0000 
Apache	CAMEL	715	0.0132 	0.0073 	0.0500 	0.0500 	0.0357 	0.0435 
Apache	CAMEL	718	0.1250 	0.1111 	0.0556 	0.0556 	0.0714 	0.2500 
Apache	CAMEL	727	0.1667 	0.3333 	1.0000 	1.0000 	0.1667 	0.0000 
Apache	CAMEL	737	0.0625 	0.1429 	0.0833 	0.0833 	0.1111 	0.5000 
Apache	CAMEL	738	0.2500 	0.3333 	0.2000 	0.2000 	0.1250 	1.0000 
Apache	CAMEL	741	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	747	0.1000 	0.1250 	0.3333 	0.3333 	0.1250 	1.0000 
Apache	CAMEL	755	1.0000 	1.0000 	0.5000 	0.5000 	0.5000 	0.0000 
Apache	CAMEL	756	1.0000 	1.0000 	0.5000 	0.5000 	0.5000 	0.0000 
Apache	CAMEL	758	1.0000 	1.0000 	0.2500 	0.2500 	0.2500 	1.0000 
Apache	CAMEL	763	0.0667 	0.0435 	0.1000 	0.1000 	0.5000 	0.1250 
Apache	CAMEL	765	1.0000 	1.0000 	0.0625 	0.0625 	1.0000 	1.0000 
Apache	CAMEL	773	0.0476 	0.3333 	0.2000 	0.2000 	0.1111 	0.2500 
Apache	CAMEL	774	1.0000 	1.0000 	0.5000 	0.5000 	1.0000 	1.0000 
Apache	CAMEL	777	0.3333 	1.0000 	0.5000 	0.5000 	1.0000 	1.0000 
Apache	CAMEL	782	1.0000 	0.1250 	0.1429 	0.1429 	0.5000 	0.0175 
Apache	CAMEL	792	1.0000 	1.0000 	0.3333 	0.5000 	0.5000 	1.0000 
Apache	CAMEL	793	1.0000 	1.0000 	1.0000 	1.0000 	0.5000 	1.0000 
Apache	CAMEL	794	0.1000 	0.0909 	0.1111 	0.1111 	0.0625 	0.0227 
Apache	CAMEL	795	1.0000 	1.0000 	0.1111 	0.1111 	1.0000 	0.0000 
Apache	CAMEL	803	1.0000 	1.0000 	0.5000 	0.5000 	1.0000 	0.5000 
Apache	CAMEL	806	0.5000 	1.0000 	0.5000 	0.5000 	1.0000 	0.1429 
Apache	CAMEL	807	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	811	0.2500 	0.1250 	0.1667 	0.1667 	0.2000 	0.2500 
Apache	CAMEL	818	0.1667 	0.2500 	1.0000 	1.0000 	0.2500 	0.3333 
Apache	CAMEL	826	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	0.5000 
Apache	CAMEL	834	0.0019 	0.0018 	0.0031 	0.0067 	0.0000 	0.0000 
Apache	CAMEL	842	0.1667 	0.1111 	0.5000 	0.5000 	1.0000 	0.2500 
Apache	CAMEL	849	0.5000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	851	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	0.5000 
Apache	CAMEL	857	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	858	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	0.0238 
Apache	CAMEL	860	0.5000 	0.3333 	1.0000 	1.0000 	0.5000 	1.0000 
Apache	CAMEL	871	0.5000 	0.5000 	0.2000 	0.2000 	1.0000 	0.5000 
Apache	CAMEL	873	0.5000 	0.5000 	0.5000 	0.5000 	0.3333 	1.0000 
Apache	CAMEL	879	0.0476 	0.2500 	0.0909 	0.0909 	0.1667 	1.0000 
Apache	CAMEL	880	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	881	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	882	1.0000 	1.0000 	0.5000 	0.5000 	1.0000 	0.3333 
Apache	CAMEL	885	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	886	0.1429 	0.0909 	0.3333 	0.3333 	0.3333 	0.0526 
Apache	CAMEL	890	0.3333 	0.0667 	0.3333 	0.3333 	0.3333 	0.0667 
Apache	CAMEL	894	0.5000 	0.5000 	0.5000 	0.5000 	0.3333 	0.3333 
Apache	CAMEL	901	0.3333 	0.3333 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	902	0.0070 	0.0043 	0.1111 	0.1111 	0.0769 	0.5000 
Apache	CAMEL	906	0.5000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	912	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	0.5000 
Apache	CAMEL	914	0.3333 	0.2500 	0.5000 	0.5000 	0.5000 	0.3333 
Apache	CAMEL	919	1.0000 	1.0000 	0.5000 	0.5000 	1.0000 	1.0000 
Apache	CAMEL	920	0.3333 	1.0000 	1.0000 	1.0000 	0.5000 	0.5000 
Apache	CAMEL	921	1.0000 	1.0000 	0.1111 	0.1111 	1.0000 	1.0000 
Apache	CAMEL	922	0.0286 	0.0227 	0.1111 	0.1111 	0.0000 	1.0000 
Apache	CAMEL	925	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	927	0.2500 	0.2500 	0.1000 	0.1000 	1.0000 	1.0000 
Apache	CAMEL	934	0.0012 	0.0011 	0.0011 	0.0011 	0.0000 	0.0000 
Apache	CAMEL	939	0.0031 	0.0096 	0.0222 	0.0222 	0.0204 	0.0667 
Apache	CAMEL	942	1.0000 	1.0000 	0.2500 	0.2500 	1.0000 	0.1250 
Apache	CAMEL	958	0.2500 	0.3333 	0.3333 	0.3333 	0.3333 	0.2000 
Apache	CAMEL	969	0.5000 	1.0000 	0.2500 	0.2500 	1.0000 	0.5000 
Apache	CAMEL	970	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	0.5000 
Apache	CAMEL	973	0.0058 	0.0046 	0.0175 	0.0175 	0.0400 	0.0625 
Apache	CAMEL	974	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	980	0.0075 	0.0053 	0.0069 	0.0069 	0.0000 	0.0061 
Apache	CAMEL	983	1.0000 	1.0000 	0.5000 	0.5000 	1.0000 	1.0000 
Apache	CAMEL	1001	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1003	0.0526 	0.0333 	0.5000 	0.5000 	0.1111 	1.0000 
Apache	CAMEL	1021	0.0013 	0.0013 	0.0039 	0.0039 	0.0030 	0.0000 
Apache	CAMEL	1023	1.0000 	1.0000 	1.0000 	1.0000 	0.2500 	0.1429 
Apache	CAMEL	1027	1.0000 	1.0000 	0.2500 	0.2500 	1.0000 	1.0000 
Apache	CAMEL	1034	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	0.5000 
Apache	CAMEL	1037	0.5000 	0.5000 	0.3333 	0.3333 	1.0000 	1.0000 
Apache	CAMEL	1053	0.3333 	1.0000 	1.0000 	1.0000 	1.0000 	0.3333 
Apache	CAMEL	1054	1.0000 	1.0000 	1.0000 	1.0000 	0.3333 	1.0000 
Apache	CAMEL	1057	0.5000 	1.0000 	0.5000 	0.5000 	1.0000 	1.0000 
Apache	CAMEL	1062	0.0333 	0.1667 	0.0333 	0.0333 	1.0000 	0.0000 
Apache	CAMEL	1063	0.1429 	0.1250 	1.0000 	1.0000 	0.2500 	1.0000 
Apache	CAMEL	1070	0.5000 	0.5000 	0.2500 	0.2500 	0.5000 	0.5000 
Apache	CAMEL	1074	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1080	1.0000 	0.5000 	1.0000 	1.0000 	0.5000 	0.0000 
Apache	CAMEL	1088	0.1429 	0.0769 	0.3333 	0.3333 	0.0667 	0.5000 
Apache	CAMEL	1090	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	0.5000 
Apache	CAMEL	1091	1.0000 	1.0000 	1.0000 	1.0000 	0.3333 	0.5000 
Apache	CAMEL	1093	0.2500 	0.5000 	0.1429 	0.1429 	0.2000 	0.0526 
Apache	CAMEL	1095	0.5000 	1.0000 	0.0667 	0.0667 	1.0000 	1.0000 
Apache	CAMEL	1103	1.0000 	1.0000 	1.0000 	1.0000 	0.3333 	1.0000 
Apache	CAMEL	1107	0.5000 	1.0000 	0.5000 	0.5000 	1.0000 	1.0000 
Apache	CAMEL	1108	0.5000 	0.5000 	0.3333 	0.3333 	0.3333 	1.0000 
Apache	CAMEL	1111	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1118	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1119	0.1000 	0.0769 	0.1429 	0.1429 	0.0833 	0.5000 
Apache	CAMEL	1122	0.3333 	1.0000 	0.5000 	0.5000 	0.5000 	1.0000 
Apache	CAMEL	1125	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1131	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1135	1.0000 	0.5000 	0.0185 	0.3333 	0.5000 	0.0476 
Apache	CAMEL	1140	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1144	0.0041 	0.0115 	0.0074 	0.0074 	0.0103 	0.0034 
Apache	CAMEL	1145	1.0000 	1.0000 	0.0313 	0.0313 	1.0000 	0.2500 
Apache	CAMEL	1150	1.0000 	1.0000 	1.0000 	1.0000 	0.5000 	1.0000 
Apache	CAMEL	1187	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1188	0.0018 	0.0025 	0.0031 	0.0032 	0.0059 	0.0127 
Apache	CAMEL	1190	0.2000 	0.3333 	0.1111 	0.1111 	1.0000 	1.0000 
Apache	CAMEL	1193	0.3333 	0.3333 	0.5000 	0.5000 	1.0000 	1.0000 
Apache	CAMEL	1196	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1199	1.0000 	0.5000 	1.0000 	1.0000 	1.0000 	0.2000 
Apache	CAMEL	1205	0.0038 	0.0086 	0.0034 	0.0033 	0.0093 	0.0143 
Apache	CAMEL	1207	0.1111 	0.0588 	0.1667 	0.1667 	0.1000 	1.0000 
Apache	CAMEL	1213	0.2000 	0.1667 	0.2000 	0.2000 	0.3333 	0.2500 
Apache	CAMEL	1216	0.1429 	0.2000 	0.3333 	0.3333 	1.0000 	0.5000 
Apache	CAMEL	1217	1.0000 	1.0000 	1.0000 	1.0000 	0.3333 	1.0000 
Apache	CAMEL	1221	1.0000 	0.5000 	0.5000 	0.5000 	0.2500 	1.0000 
Apache	CAMEL	1225	0.1111 	0.1667 	0.0909 	0.0909 	0.0833 	0.5000 
Apache	CAMEL	1247	1.0000 	1.0000 	1.0000 	1.0000 	0.3333 	0.2000 
Apache	CAMEL	1249	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1261	0.0833 	0.0244 	0.1250 	0.1250 	0.1250 	0.0357 
Apache	CAMEL	1263	1.0000 	1.0000 	0.3333 	0.3333 	1.0000 	0.5000 
Apache	CAMEL	1265	0.2000 	0.2000 	0.0213 	0.0213 	0.3333 	0.1667 
Apache	CAMEL	1270	1.0000 	1.0000 	0.5000 	0.5000 	0.5000 	1.0000 
Apache	CAMEL	1271	1.0000 	0.3333 	1.0000 	1.0000 	0.1667 	0.1111 
Apache	CAMEL	1274	0.2500 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1278	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1283	1.0000 	1.0000 	1.0000 	1.0000 	0.1667 	0.1111 
Apache	CAMEL	1292	0.0077 	0.0083 	0.1667 	0.1667 	0.1111 	0.1000 
Apache	CAMEL	1296	0.3333 	1.0000 	0.1667 	0.1667 	0.0313 	0.0000 
Apache	CAMEL	1301	1.0000 	1.0000 	0.3333 	0.3333 	1.0000 	1.0000 
Apache	CAMEL	1321	0.5000 	0.2000 	0.2500 	0.2500 	1.0000 	0.0769 
Apache	CAMEL	1325	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1330	1.0000 	1.0000 	0.5000 	0.5000 	0.0417 	0.0000 
Apache	CAMEL	1332	1.0000 	0.5000 	1.0000 	1.0000 	0.5000 	1.0000 
Apache	CAMEL	1352	1.0000 	1.0000 	0.2500 	0.2500 	1.0000 	1.0000 
Apache	CAMEL	1356	1.0000 	1.0000 	0.1429 	0.1429 	1.0000 	1.0000 
Apache	CAMEL	1366	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1379	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1384	1.0000 	0.3333 	0.5000 	0.5000 	1.0000 	1.0000 
Apache	CAMEL	1401	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1406	0.1111 	0.2500 	1.0000 	1.0000 	0.1000 	0.0833 
Apache	CAMEL	1408	0.3333 	1.0000 	1.0000 	1.0000 	0.5000 	1.0000 
Apache	CAMEL	1411	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1412	0.0031 	0.0032 	0.0455 	0.0455 	0.0238 	0.2000 
Apache	CAMEL	1414	0.3333 	0.3333 	0.0370 	0.0370 	0.3333 	0.2000 
Apache	CAMEL	1416	0.1111 	0.0417 	0.1429 	0.1429 	0.0909 	0.0333 
Apache	CAMEL	1417	1.0000 	1.0000 	0.2000 	0.2000 	0.1667 	0.2500 
Apache	CAMEL	1421	1.0000 	1.0000 	1.0000 	1.0000 	0.2000 	1.0000 
Apache	CAMEL	1426	0.2500 	0.3333 	0.0435 	0.0435 	0.5000 	1.0000 
Apache	CAMEL	1428	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1441	0.1250 	0.0909 	0.0435 	0.0588 	0.0588 	0.0417 
Apache	CAMEL	1443	0.1429 	0.2500 	0.1111 	0.1111 	0.1250 	0.1111 
Apache	CAMEL	1444	0.1667 	1.0000 	0.3333 	0.3333 	0.5000 	1.0000 
Apache	CAMEL	1454	0.0714 	0.1250 	0.2500 	0.2500 	0.0588 	0.5000 
Apache	CAMEL	1461	0.2500 	1.0000 	0.0714 	0.0714 	0.1667 	1.0000 
Apache	CAMEL	1462	0.3333 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1463	0.5000 	0.3333 	0.5000 	0.5000 	0.2500 	0.0333 
Apache	CAMEL	1474	0.3333 	0.5000 	1.0000 	1.0000 	0.1667 	0.5000 
Apache	CAMEL	1475	1.0000 	1.0000 	0.5000 	0.5000 	0.5000 	1.0000 
Apache	CAMEL	1477	0.1111 	0.1111 	1.0000 	1.0000 	0.1429 	1.0000 
Apache	CAMEL	1480	0.0323 	0.1000 	1.0000 	1.0000 	0.3333 	1.0000 
Apache	CAMEL	1488	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1492	0.0400 	0.1250 	0.2500 	0.2500 	1.0000 	1.0000 
Apache	CAMEL	1496	0.0625 	0.0385 	0.1111 	0.1111 	0.0167 	0.1111 
Apache	CAMEL	1497	1.0000 	1.0000 	1.0000 	1.0000 	0.5000 	1.0000 
Apache	CAMEL	1498	1.0000 	1.0000 	0.1667 	1.0000 	1.0000 	0.2500 
Apache	CAMEL	1504	1.0000 	1.0000 	0.0112 	0.0112 	0.3333 	1.0000 
Apache	CAMEL	1505	1.0000 	0.5000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1506	0.5000 	1.0000 	0.5000 	0.5000 	1.0000 	0.3333 
Apache	CAMEL	1508	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1509	1.0000 	1.0000 	0.1429 	0.1429 	1.0000 	0.5000 
Apache	CAMEL	1510	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
Apache	CAMEL	1511	1.0000 	1.0000 	1.0000 	1.0000 	0.3333 	0.5000 
Apache	CAMEL	1513	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 
