Group	Project	BugID	BugLocator	BRTracer	BLUiR	AmaLgam	BLIA	Locus
Apache	HBASE	13574	0.5561	0.5561	0.6677	0.6677	0.6667	0.3355
Apache	HBASE	6151	0.0058	0.0046	0.0909	0.0909	0.0233	0.0000
Apache	HBASE	6280	0.0769	0.1250	0.5000	0.5000	0.1429	0.3333
Apache	HBASE	13707	0.5012	0.5012	0.0728	0.0728	0.5000	0.5024
Apache	HBASE	3778	0.0111	0.0185	0.0670	0.0670	0.0476	0.3524
Apache	HBASE	12942	0.1111	0.0588	0.1000	0.1000	0.0068	0.0000
Apache	HBASE	3885	0.2961	0.5252	0.0266	0.0266	0.0993	0.1667
Apache	HBASE	7825	0.4692	0.8120	0.2073	0.2073	0.4628	0.1279
Apache	HBASE	12178	0.1159	0.1039	0.2016	0.2016	0.1211	0.0802
Apache	HBASE	16403	0.2000	0.5000	0.0526	0.0526	0.1250	0.3333
Apache	HBASE	3604	0.0996	0.1258	0.0905	0.0905	0.0735	0.0000
Apache	HBASE	12821	0.0455	0.0238	0.0769	0.0769	0.0345	0.0357
Apache	HBASE	6166	0.0667	0.0526	0.3333	0.3333	0.1111	0.0096
Apache	HBASE	7385	0.0385	0.0357	0.0227	0.0227	0.0217	0.0185
Apache	HBASE	5337	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Apache	HBASE	7580	0.0221	0.2885	0.0517	0.0517	0.5500	0.1000
Apache	HBASE	7557	0.8283	0.7546	0.0566	0.0566	0.5143	0.0291
Apache	HBASE	8992	0.0336	0.5294	0.1270	0.1270	0.5278	0.0556
Apache	HBASE	10913	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Apache	HBASE	5333	0.0117	0.0115	0.0223	0.0223	0.0247	0.0327
Apache	HBASE	8923	0.0814	0.1125	0.0907	0.0907	0.1378	0.0000
Apache	HBASE	16676	0.0327	0.0643	0.0439	0.0439	0.2292	0.0278
Apache	HBASE	5640	1.0000	1.0000	0.3333	0.3333	0.5000	0.5000
Apache	HBASE	11420	0.1520	0.5061	0.4167	0.4167	0.2083	0.3250
Apache	HBASE	14763	0.1349	0.1601	0.1871	0.1871	0.2579	0.1963
Apache	HBASE	12717	0.2034	0.5000	0.0996	0.1829	0.1943	0.0128
Apache	HBASE	6446	0.2500	1.0000	0.5000	0.5000	0.2500	1.0000
Apache	HBASE	14699	0.0952	0.1717	0.2886	0.2886	0.2375	0.1142
Apache	HBASE	13960	0.0732	0.2083	0.0375	0.0375	0.0593	0.0000
Apache	HBASE	15922	0.5060	0.5042	0.5769	0.5769	0.5094	0.5000
Apache	HBASE	6196	0.1561	0.4201	0.3389	0.3389	0.3946	0.0000
Apache	HBASE	12469	0.2113	0.3787	0.6766	0.6766	0.7261	0.1641
Apache	HBASE	13623	1.0000	1.0000	0.2000	0.2000	1.0000	0.0000
Apache	HBASE	9076	0.5000	0.5000	0.2500	0.2500	0.2500	0.5000
Apache	HBASE	15162	0.5816	0.4467	0.5846	0.5846	0.4238	0.4600
Apache	HBASE	5820	0.6000	0.6250	0.5769	0.5769	0.5833	0.5833
Apache	HBASE	14653	0.1000	0.5000	0.3333	0.3333	0.5000	0.2000
Apache	HBASE	15221	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Apache	HBASE	11714	0.1250	0.0714	0.1250	0.1250	0.2000	1.0000
Apache	HBASE	8258	0.6429	0.9500	0.1413	0.1413	0.2923	0.0278
Apache	HBASE	16581	0.1788	0.1561	0.0449	0.0449	0.3758	0.0537
Apache	HBASE	6086	0.7500	1.0000	0.5833	0.5833	0.5000	0.5000
Apache	HBASE	8136	1.0000	1.0000	0.5000	0.5000	0.1667	1.0000
Apache	HBASE	5834	1.0000	1.0000	0.0714	0.0714	1.0000	1.0000
Apache	HBASE	565	0.1023	0.0906	0.1039	0.1066	0.0556	0.0768
Apache	HBASE	12813	0.5185	0.7500	0.2566	0.2566	0.2778	0.5038
Apache	HBASE	848	0.0542	0.0615	0.0510	0.0510	0.0158	0.0010
Apache	HBASE	11089	0.0172	0.0204	0.0448	0.0448	0.0301	0.0000
Apache	HBASE	851	0.5244	0.5200	0.1620	0.1620	0.2738	0.1750
Apache	HBASE	3726	0.3611	0.5592	0.1933	0.1933	0.3666	0.1691
Apache	HBASE	11222	0.0273	0.0284	0.0509	0.0509	0.0389	0.0074
Apache	HBASE	4055	0.1690	0.1741	0.2665	0.2665	0.0556	0.3070
Apache	HBASE	17113	0.5556	0.3684	0.6667	0.6667	0.4000	0.3333
Apache	HBASE	9913	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Apache	HBASE	14811	0.0747	0.0941	0.3849	0.3849	0.3274	0.2500
Apache	HBASE	11612	0.0030	0.0029	0.0278	0.0278	0.0139	0.3333
Apache	HBASE	6749	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Apache	HBASE	7774	0.1435	0.1795	0.1099	0.1099	0.0455	0.2500
Apache	HBASE	8212	0.3163	0.3098	0.4298	0.4298	0.2527	0.0429
Apache	HBASE	4834	0.2500	0.1667	0.0455	0.0455	0.0370	0.5000
Apache	HBASE	12828	0.0556	0.1000	0.0385	0.0385	0.5000	0.0063
Apache	HBASE	13783	0.0981	0.0967	0.1275	0.1275	0.1667	0.0107
Apache	HBASE	2535	1.0000	1.0000	0.2500	0.2500	0.5000	0.2000
Apache	HBASE	2280	0.5000	0.3333	1.0000	1.0000	1.0000	0.0833
Apache	HBASE	8937	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Apache	HBASE	3307	0.2330	0.0873	0.5667	0.5667	0.5625	0.1056
Apache	HBASE	3816	0.1175	0.1772	0.3480	0.3480	0.1458	0.1167
Apache	HBASE	9427	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Apache	HBASE	5492	1.0000	1.0000	0.5000	0.5000	1.0000	0.5000
Apache	HBASE	16117	0.1052	0.1833	0.0228	0.0228	0.1859	0.2088
Apache	HBASE	502	0.1575	0.1292	0.1861	0.1861	0.0705	0.1291
Apache	HBASE	1913	0.2923	0.2555	0.2923	0.2923	0.1974	0.2395
Apache	HBASE	3007	0.0208	0.0217	0.0486	0.0486	0.0227	0.0167
Apache	HBASE	4094	0.3484	0.3036	0.2817	0.2816	0.2374	0.1654
Apache	HBASE	14079	0.1250	0.2500	0.1000	0.1000	0.5000	0.5000
Apache	HIVE	8192	1.0000	0.5000	0.3333	0.3333	0.3333	1.0000
Apache	HIVE	10240	0.1667	0.2000	0.3333	0.3333	0.2500	1.0000
Apache	HIVE	13314	1.0000	1.0000	0.1000	0.1000	0.5000	0.0833
Apache	HIVE	2564	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Apache	HIVE	3589	0.1926	0.2374	0.2023	0.2023	0.1338	0.2189
Apache	HIVE	12807	0.0153	0.0137	0.0214	0.0214	0.0120	0.0339
Apache	HIVE	8712	0.1136	0.1325	0.2276	0.2281	0.0755	0.2503
Apache	HIVE	9739	0.0556	0.3333	0.0061	0.0061	0.2500	0.0769
Apache	HIVE	3596	0.3333	0.5000	0.1250	0.1250	1.0000	1.0000
Apache	HIVE	1550	0.0825	0.5435	0.0549	0.0549	0.1360	0.1326
Apache	HIVE	2963	0.0141	0.0222	0.0182	0.0182	0.0385	0.0357
Apache	HIVE	12816	0.0131	0.0097	0.0157	0.0157	0.0073	0.0289
Apache	HIVE	856	0.5769	0.6111	0.5909	0.5909	0.6429	0.3026
Apache	HIVE	12818	0.0447	0.1953	0.0063	0.0063	0.2140	0.0046
Apache	HIVE	12819	0.2118	0.5043	0.0175	0.0175	0.4633	0.0315
Apache	HIVE	9748	0.5238	0.2906	0.3418	0.3418	0.3835	0.3425
Apache	HIVE	12821	0.0157	0.0122	0.0170	0.0170	0.0121	0.0319
Apache	HIVE	11798	0.1667	0.3333	0.0556	0.0556	0.1429	1.0000
Apache	HIVE	12823	0.2149	0.5212	0.0170	0.0170	0.4633	0.0319
Apache	HIVE	2584	0.0572	0.0551	0.1166	0.1166	0.0488	0.0694
Apache	HIVE	11801	0.0411	0.1126	0.0316	0.0316	0.0588	0.0577
Apache	HIVE	1859	0.1112	0.0810	0.2156	0.2150	0.1291	0.0917
Apache	HIVE	3099	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Apache	HIVE	2077	0.0500	0.1000	0.0400	0.0400	0.0400	0.0000
Apache	HIVE	7198	0.0503	0.1455	0.0170	0.0170	0.1393	0.1652
Apache	HIVE	12831	0.6666	0.6428	0.0227	0.0227	0.6428	0.0341
Apache	HIVE	6176	0.3333	0.3333	1.0000	1.0000	1.0000	1.0000
Apache	HIVE	545	0.1625	0.1917	0.2187	0.2187	0.2433	0.3008
Apache	HIVE	7714	0.1980	0.2823	0.2055	0.2068	0.2191	0.0387
Apache	HIVE	6491	0.5000	1.0000	0.0909	0.0909	1.0000	0.5000
Apache	HIVE	1573	0.2778	0.7000	1.0000	1.0000	0.2679	0.1667
Apache	HIVE	325	0.0845	0.0488	0.3346	0.3346	0.1111	0.3377
Apache	HIVE	8231	0.1730	0.2666	0.1343	0.1343	0.2433	0.1333
Apache	HIVE	12822	0.2118	0.5043	0.0175	0.0175	0.4633	0.0315
Apache	HIVE	13871	0.2500	0.2500	0.0020	0.0020	0.0385	0.0167
Apache	HIVE	5680	0.0052	0.0192	0.0047	0.0047	0.0118	0.0081
Apache	HIVE	3122	0.0654	0.1392	0.0602	0.0602	0.1766	0.0665
Apache	HIVE	14387	0.0851	0.3152	0.0843	0.0844	0.1986	0.4167
Apache	HIVE	8030	0.2567	0.5092	0.0103	0.0103	0.1340	0.2500
Apache	HIVE	6198	0.0588	0.0227	0.0769	0.0769	0.0909	0.0119
Apache	HIVE	2615	0.0365	0.0261	0.0436	0.0436	0.0317	0.0072
Apache	HIVE	6712	0.2121	0.6429	0.6250	0.6250	0.1339	0.5000
Apache	HIVE	11237	0.0266	0.0071	0.0481	0.0481	0.0502	0.0239
Apache	HIVE	4247	1.0000	1.0000	1.0000	1.0000	0.5000	1.0000
Apache	HIVE	13066	1.0000	1.0000	0.0189	0.0189	0.1667	0.1429
Apache	HIVE	1089	0.0054	0.0109	0.0027	0.0027	0.0100	0.0345
Apache	HIVE	12533	0.0525	0.0717	0.1723	0.1723	0.1230	0.1469
Apache	HIVE	7238	0.0977	0.0947	0.1404	0.1406	0.1454	0.1481
Apache	HIVE	8264	0.1911	0.3646	0.2498	0.2498	0.1475	0.2287
Apache	HIVE	11850	1.0000	0.5000	1.0000	1.0000	0.0833	0.3333
Apache	HIVE	4173	0.1000	0.2500	0.0714	0.0714	0.1667	0.0169
Apache	HIVE	11021	0.4259	0.4123	0.6730	0.6730	0.3808	0.6961
Apache	HIVE	10322	1.0000	0.5000	0.5000	0.5000	0.2500	0.0000
Apache	HIVE	11859	1.0000	1.0000	1.0000	1.0000	0.5000	0.0061
Apache	HIVE	12814	0.0367	0.0544	0.0172	0.0172	0.5550	0.0226
Apache	HIVE	3159	0.6000	0.6000	0.1933	0.1933	0.5500	0.3619
Apache	HIVE	88	0.5305	0.5988	0.5404	0.5404	0.4862	0.3844
Apache	HIVE	6747	0.5000	0.5000	0.3333	0.3333	0.1429	0.0000
Apache	HIVE	7261	0.0082	0.0127	0.0435	0.0435	0.0000	0.0043
Apache	HIVE	5218	0.0108	0.0120	0.1250	0.1250	0.0250	0.0233
Apache	HIVE	15133	0.2503	0.5003	0.5303	0.5303	0.5000	0.1667
Apache	HIVE	13412	0.0137	0.0460	0.0633	0.0633	0.0076	0.1000
Apache	HIVE	8297	0.0135	0.0338	0.0081	0.0082	0.0586	0.0049
Apache	HIVE	6833	0.1459	0.6709	0.3232	0.3232	0.1394	0.9167
Apache	HIVE	5228	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Apache	HIVE	1649	0.5172	0.5385	0.5083	0.5083	0.0625	0.1746
Apache	HIVE	10356	0.0200	0.0256	0.0769	0.0769	0.1111	0.0357
Apache	HIVE	5237	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Apache	HIVE	1654	0.3350	0.3359	0.3355	0.3355	0.3333	0.1166
Apache	HIVE	634	0.1281	0.1272	0.3616	0.3616	0.1389	0.2024
Apache	HIVE	13247	0.0170	0.0188	0.0077	0.0077	0.0210	0.0054
Apache	HIVE	8316	0.0154	0.0154	0.1000	0.1000	0.0120	0.0526
Apache	HIVE	3197	0.2221	0.2666	0.3935	0.3935	0.4443	0.6915
Apache	HIVE	14975	1.0000	1.0000	0.4167	0.4167	0.5556	0.5000
Apache	HIVE	10881	1.0000	0.5000	0.2500	0.2500	0.1667	0.0909
Apache	HIVE	14248	0.3667	0.3929	0.3750	0.3750	0.5909	0.4167
Apache	HIVE	3094	0.2000	0.2500	0.5000	0.5000	1.0000	0.1111
Apache	HIVE	5256	0.5000	0.5000	0.2500	0.2500	1.0000	0.5000
Apache	HIVE	7306	0.0127	0.0500	0.5000	0.5000	0.5000	1.0000
Apache	HIVE	9495	0.0004	0.0004	0.0004	0.0004	0.0000	0.0005
Apache	HIVE	1676	0.0227	0.0357	0.0167	0.0167	0.0476	0.0081
Apache	HIVE	14989	0.0028	0.0026	0.0028	0.0028	0.0078	0.0077
Apache	HIVE	11918	0.0018	0.0029	0.0023	0.0023	0.0051	0.0006
Apache	HIVE	12432	0.0328	0.0446	0.0955	0.0955	0.0936	0.2090
Apache	HIVE	3217	0.0256	0.0265	0.0386	0.0386	0.0501	0.0317
Apache	HIVE	13971	0.0083	0.0222	0.0037	0.0037	0.0500	0.0081
Apache	HIVE	7316	0.0667	0.0714	0.0667	0.0667	0.0055	1.0000
Apache	HIVE	6295	0.1754	0.1996	0.3866	0.3866	0.0847	0.2901
Apache	HIVE	5972	0.0005	0.0006	0.0002	0.0002	0.0016	0.0007
Apache	HIVE	13977	0.0159	0.0428	0.0101	0.0101	0.0221	0.0114
Apache	HIVE	3739	0.0394	0.1458	0.0175	0.0175	0.1736	0.0250
Apache	HIVE	15004	0.0172	0.0500	0.0024	0.0024	0.0714	0.0098
Apache	HIVE	1187	0.1679	0.1870	0.4617	0.4617	0.0828	0.0549
Apache	HIVE	6824	0.0954	0.1128	0.5546	0.5546	0.5256	0.1225
Apache	HIVE	12572	0.0388	0.1605	0.0461	0.0457	0.0905	0.1693
Apache	HIVE	4266	0.1097	0.1090	0.2554	0.2554	0.0373	0.0000
Apache	HIVE	6933	0.1696	0.2381	0.2351	0.2361	0.1675	0.2351
Apache	HIVE	517	0.2863	0.2919	0.3123	0.3123	0.3247	0.4149
Apache	HIVE	14194	0.0053	0.0060	0.0055	0.0055	0.0167	0.0073
Apache	HIVE	12829	0.0227	0.0232	0.0223	0.0223	0.0257	0.0322
Apache	HIVE	13489	0.4537	0.4753	0.7784	0.7784	0.5048	0.3382
Apache	HIVE	4274	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Apache	HIVE	4195	1.0000	1.0000	0.0435	0.0435	0.5000	0.0435
Apache	HIVE	12830	0.6136	0.8649	0.0232	0.0232	0.6428	0.0348
Apache	HIVE	14521	0.4625	0.4256	0.5506	0.5506	0.2726	0.3750
Apache	HIVE	14019	0.5000	1.0000	1.0000	1.0000	0.3333	0.5000
Apache	HIVE	3272	0.5554	0.6498	0.4362	0.4362	0.5403	0.4857
Apache	HIVE	3785	0.0160	0.0203	0.0874	0.0874	0.0750	0.0485
Apache	HIVE	802	0.0040	0.0045	0.0031	0.0031	0.0526	0.0033
Apache	HIVE	5328	0.3866	0.5441	0.0711	0.0713	0.1935	0.0681
Apache	HIVE	7379	0.0635	0.0571	0.0496	0.0496	0.0235	0.0317
Apache	HIVE	2261	0.1426	0.1440	0.0376	0.0376	0.0560	0.1535
Apache	HIVE	8154	0.0625	0.2000	0.0204	0.0208	0.1000	0.0435
Apache	HIVE	218	0.1871	0.1905	0.2171	0.2171	0.1750	0.0815
Apache	HIVE	6363	0.0007	0.0010	0.0033	0.0033	0.0020	0.0124
Apache	HIVE	14556	0.0040	0.0048	0.0018	0.0018	0.0052	0.0055
Apache	HIVE	13946	0.0835	0.0764	0.0447	0.0447	0.0833	0.0323
Apache	HIVE	6693	0.0581	0.0465	0.0796	0.0797	0.0418	0.0232
Apache	HIVE	2784	1.0000	1.0000	0.2500	0.2500	1.0000	1.0000
Apache	HIVE	7393	0.2000	1.0000	0.0833	0.0833	1.0000	0.1429
Apache	HIVE	12006	0.0943	0.0913	0.0996	0.0996	0.0929	0.3374
Apache	HIVE	10983	0.1429	1.0000	0.0060	0.0059	0.3333	1.0000
Apache	HIVE	7475	1.0000	1.0000	0.8333	0.8333	1.0000	0.5000
Apache	HIVE	8856	0.5000	0.5000	1.0000	1.0000	0.3333	0.2000
Apache	HIVE	2290	0.0476	0.2000	0.2000	0.2000	0.0526	0.2500
Apache	HIVE	9459	0.0111	0.0417	0.0004	0.0004	0.0172	0.0009
Apache	HIVE	14581	0.0029	0.0075	0.0161	0.0161	0.0476	1.0000
Apache	HIVE	11049	0.0836	0.2214	0.0956	0.0956	0.4473	0.1190
Apache	HIVE	11000	0.5000	1.0000	1.0000	1.0000	0.3333	1.0000
Apache	HIVE	10879	0.2500	0.0244	0.2500	0.2500	0.0625	0.0909
Apache	HIVE	10493	0.0381	0.2846	0.3108	0.3108	0.1098	0.0430
Apache	HIVE	12030	0.3333	0.2000	0.0909	0.0909	0.1250	0.0526
Apache	HIVE	7937	0.0931	0.3056	0.1426	0.1426	0.1064	0.0479
Apache	HIVE	4049	0.0345	0.0714	0.0007	0.0007	0.0000	0.0018
Apache	HIVE	4868	0.2196	0.2149	0.2139	0.2139	0.1342	0.1272
Apache	HIVE	3335	0.0661	0.3964	0.0396	0.0396	0.3547	0.6667
Apache	HIVE	12040	0.2141	0.2414	0.2848	0.2848	0.3500	0.1616
Apache	HIVE	7434	0.5759	0.5634	0.4055	0.4055	0.5833	0.0831
Apache	HIVE	268	0.3942	0.5164	0.3657	0.3657	0.4250	0.1113
Apache	HIVE	2829	0.0625	0.1667	0.3333	0.3333	0.5000	0.0625
Apache	HIVE	5904	0.0714	0.1250	0.0417	0.0417	0.5000	0.1250
Apache	HIVE	13075	0.2254	0.2823	0.6181	0.6181	0.2209	0.2778
Apache	HIVE	6420	0.0239	0.0311	0.0147	0.0147	0.0170	0.0750
Apache	HIVE	11566	0.2457	0.3656	0.4069	0.4069	0.1632	0.4983
Apache	HIVE	1302	0.5000	0.5000	0.3333	0.3333	0.2000	1.0000
Apache	HIVE	6935	0.3353	0.3356	0.0327	0.0328	0.0037	0.2279
Apache	HIVE	12569	0.0286	0.0227	0.0526	0.0526	0.5000	0.0500
Apache	HIVE	11034	0.5000	1.0000	0.1250	0.1250	0.3333	0.5000
Apache	HIVE	10523	0.1595	0.5370	0.0616	0.0613	0.0549	0.5196
Apache	HIVE	11036	0.0302	0.1164	0.0665	0.0665	0.0572	0.3526
Apache	HIVE	4893	0.0035	0.0030	0.0069	0.0069	0.0000	0.1250
Apache	HIVE	12575	0.1554	0.2800	0.1195	0.1194	0.0452	0.1266
Apache	HIVE	8752	0.0124	0.0140	0.0605	0.0605	0.0557	0.0243
Apache	HIVE	4386	0.1909	0.2262	0.0495	0.0495	0.2576	0.0398
Apache	HIVE	803	1.0000	0.5000	0.0238	0.0238	0.3333	0.0143
Apache	HIVE	14116	0.6705	0.8269	0.2815	0.2815	0.5667	0.3996
Apache	HIVE	5926	0.3333	0.2500	0.0135	0.0135	1.0000	0.5000
Apache	HIVE	6953	0.0182	0.0200	0.0137	0.0137	0.2500	0.0000
Apache	HIVE	10026	0.1311	0.1277	0.1171	0.1171	0.1126	0.1217
Apache	HIVE	7982	0.1554	0.3330	0.0527	0.0527	0.3401	0.0484
Apache	HIVE	5427	0.5248	0.4595	0.7511	0.7511	0.3632	0.0048
Apache	HIVE	14133	0.0238	0.2000	0.0084	0.0084	0.0000	0.0096
Apache	HIVE	12087	0.5000	0.2143	0.1603	0.1603	0.5323	0.6667
Apache	HIVE	13114	0.0556	0.0385	0.0417	0.0417	0.0185	0.0625
Apache	HIVE	7483	0.0919	0.0840	0.0963	0.0963	0.1125	0.0186
Apache	HIVE	1340	0.0118	0.0140	0.1436	0.1436	0.0739	0.1224
Apache	HIVE	12093	0.0004	0.0004	0.0004	0.0004	0.0000	0.0007
Apache	HIVE	1344	0.1137	0.3365	0.3333	0.3333	0.3427	0.3342
Apache	HIVE	322	0.3596	0.3605	0.5597	0.5597	0.2717	0.3701
Apache	HIVE	323	1.0000	0.5000	1.0000	1.0000	0.1667	0.7000
Apache	HIVE	5956	0.1046	0.1610	0.0945	0.0947	0.0994	0.1246
Apache	HIVE	1861	0.0249	0.0237	0.0261	0.0260	0.0776	0.0279
Apache	HIVE	326	0.3333	0.3333	0.3333	0.3333	0.1429	0.5000
Apache	HIVE	1863	0.0632	0.1267	0.0121	0.0121	0.1875	0.1316
Apache	HIVE	4425	0.1843	0.1826	0.0436	0.0436	0.3380	0.0869
Apache	HIVE	9546	0.0189	0.0556	0.0030	0.0030	0.0074	0.0012
Apache	HIVE	6987	0.1429	0.2000	0.0357	0.0357	0.0000	0.0278
Apache	HIVE	4940	0.0034	0.0034	0.0001	0.0001	0.0000	0.0000
Apache	HIVE	6477	0.0040	0.0029	0.0016	0.0016	0.0206	0.0093
Apache	HIVE	8526	0.1429	1.0000	0.1250	0.1250	0.5000	1.0000
Apache	HIVE	12508	0.3333	0.5000	0.5000	0.5000	1.0000	0.5000
Apache	HIVE	3408	0.4491	0.3046	0.2203	0.2203	0.4667	0.3377
Apache	HIVE	6484	0.0836	0.0843	0.0477	0.0477	0.0578	0.1072
Apache	HIVE	14677	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Apache	HIVE	1368	0.9363	0.8688	0.7886	0.7886	0.9324	0.8295
Apache	HIVE	13147	0.0695	0.0753	0.4179	0.4179	0.1199	0.2346
Apache	HIVE	8541	0.4304	0.3917	0.3923	0.3923	0.4203	0.2486
Apache	HIVE	14174	0.0465	0.0511	0.0230	0.0230	0.0833	0.0417
Apache	HIVE	3423	0.0507	0.2159	0.0648	0.0648	0.0436	0.2193
Apache	HIVE	5986	0.2917	0.2917	0.4167	0.4167	0.2361	0.0833
Apache	HIVE	12603	0.4116	0.4114	0.4332	0.4332	0.0845	0.4735
Apache	HIVE	3942	0.0909	0.0909	0.2000	0.2000	0.3333	0.0526
Apache	HIVE	6801	0.2361	0.5625	1.0000	1.0000	0.2917	0.8333
Apache	HIVE	6506	0.0990	0.1012	0.7500	0.7500	0.1272	0.1503
Apache	HIVE	5863	0.0059	0.0229	0.0109	0.0109	0.1379	0.0193
Apache	HIVE	11069	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Apache	HIVE	4977	0.0002	0.0003	0.0002	0.0002	0.0000	0.0008
Apache	HIVE	4978	0.0010	0.0010	0.0003	0.0067	0.0003	0.0002
Apache	HIVE	2931	0.0476	0.0833	0.0435	0.0435	0.0286	0.0294
Apache	HIVE	3064	0.0500	0.1429	0.0909	0.0909	0.3333	0.0333
