Group	Project	BugID	BugLocator	BRTracer	BLUiR	AmaLgam	BLIA	Locus
Apache	CAMEL	906	0.3389 	0.3588 	0.6667 	0.6667 	0.5769 	1.0000
Apache	CAMEL	912	1.0000 	0.3333 	0.1156 	0.1156 	0.5345 	0.1303
Apache	CAMEL	914	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	0.5000
Apache	CAMEL	919	0.1328 	0.1577 	0.2530 	0.2530 	0.2117 	0.2917
Apache	CAMEL	920	1.0000 	1.0000 	0.0455 	0.0455 	0.2000 	0.5000
Apache	CAMEL	921	0.0001 	0.0013 	0.0001 	0.0001 	0.0000 	0.0011
Apache	CAMEL	922	0.0010 	0.0008 	0.0325 	0.0325 	0.0000 	1.0000
Apache	CAMEL	927	0.1137 	0.1682 	0.0470 	0.0470 	0.3343 	0.4167
Apache	CAMEL	934	0.0001 	0.0001 	0.0001 	0.0001 	0.0000 	0.0012
Apache	CAMEL	939	0.0007 	0.0013 	0.0013 	0.0013 	0.0025 	0.0224
Apache	CAMEL	942	1.0000 	1.0000 	0.1667 	0.1667 	1.0000 	0.1429
Apache	CAMEL	958	0.0059 	0.0101 	0.0159 	0.0165 	0.0363 	0.0823
Apache	CAMEL	969	0.0588 	0.1250 	0.1250 	0.1250 	1.0000 	0.5000
Apache	CAMEL	973	0.0015 	0.0011 	0.0046 	0.0046 	0.0181 	0.0285
Apache	CAMEL	974	0.3890 	0.6669 	0.2132 	0.2129 	0.6695 	1.0000
Apache	CAMEL	980	0.0007 	0.0007 	0.0009 	0.0009 	0.0007 	0.0037
Apache	CAMEL	983	0.1671 	0.3338 	0.1673 	0.1673 	0.3369 	0.3471
Apache	CAMEL	1003	0.0145 	0.0233 	0.1429 	0.3333 	0.0233 	0.2500
Apache	CAMEL	1021	0.0003 	0.0003 	0.0004 	0.0004 	0.0002 	0.0028
Apache	CAMEL	1034	0.8333 	0.7500 	1.0000 	1.0000 	0.8333 	1.0000
Apache	CAMEL	1037	0.1500 	0.2318 	0.0473 	0.0473 	0.1369 	0.2625
Apache	CAMEL	1053	0.2484 	0.2696 	0.4592 	0.4593 	0.3307 	0.9029
Apache	CAMEL	1054	0.0940 	0.0540 	0.1112 	0.1112 	0.1448 	0.4422
Apache	CAMEL	1057	0.2500 	0.5000 	0.5000 	0.5000 	1.0000 	0.5000
Apache	CAMEL	1062	0.0588 	0.2500 	0.0046 	0.0046 	0.3333 	1.0000
Apache	CAMEL	1063	0.0519 	0.1137 	0.3352 	0.3352 	0.1014 	0.4432
Apache	CAMEL	1070	0.3333 	0.5000 	0.5000 	0.5000 	0.5000 	0.5000
Apache	CAMEL	1074	0.8667 	0.7778 	0.1824 	0.1824 	0.6825 	0.6667
Apache	CAMEL	1080	0.3333 	0.5000 	0.2000 	0.2000 	0.5000 	1.0000
Apache	CAMEL	1088	0.0159 	0.0084 	0.0012 	0.0012 	0.0014 	0.0053
Apache	CAMEL	1090	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	0.5000
Apache	CAMEL	1091	0.1526 	0.4242 	0.4211 	0.4211 	0.3507 	0.0000
Apache	CAMEL	1093	0.0045 	0.0304 	0.0143 	0.0143 	0.1581 	0.0176
Apache	CAMEL	1095	0.0191 	0.0535 	0.0063 	0.0063 	0.0857 	0.3016
Apache	CAMEL	1107	0.0410 	0.1783 	0.4507 	0.4507 	0.2618 	0.3745
Apache	CAMEL	1108	1.0000 	1.0000 	0.5000 	0.5000 	1.0000 	1.0000
Apache	CAMEL	1111	0.1911 	0.2644 	0.1882 	0.1882 	0.5125 	0.3974
Apache	CAMEL	1118	0.2298 	0.2185 	0.1578 	0.1578 	0.1090 	0.6667
Apache	CAMEL	1119	0.0090 	0.0091 	0.0077 	0.0077 	0.0126 	0.1667
Apache	CAMEL	1122	1.0000 	1.0000 	0.0556 	0.0556 	1.0000 	0.5000
Apache	CAMEL	1125	0.2501 	0.2501 	0.5030 	0.5030 	0.5000 	0.5013
Apache	CAMEL	1131	0.5227 	0.5112 	0.2833 	0.2833 	0.5333 	1.0000
Apache	CAMEL	1135	0.2518 	0.5047 	0.0256 	0.1147 	0.3056 	0.0025
Apache	CAMEL	1140	0.2413 	0.2163 	0.1450 	0.1447 	0.2127 	0.3283
Apache	CAMEL	1144	0.0005 	0.0014 	0.0007 	0.0007 	0.0009 	0.0024
Apache	CAMEL	1150	0.0039 	0.0019 	0.0054 	0.0054 	0.0014 	0.0003
Apache	CAMEL	1187	0.5553 	0.3918 	0.1544 	0.1544 	0.2798 	0.3767
Apache	CAMEL	1188	0.0011 	0.0020 	0.0013 	0.0013 	0.0062 	0.0097
Apache	CAMEL	1193	0.0217 	0.0556 	0.0833 	0.0833 	0.0500 	0.0400
Apache	CAMEL	1196	0.5000 	1.0000 	0.0714 	0.0714 	1.0000 	1.0000
Apache	CAMEL	1199	0.5833 	0.8333 	0.8333 	0.8333 	0.5000 	0.6667
Apache	CAMEL	1205	0.0070 	0.0078 	0.0420 	0.0420 	0.0139 	0.0115
Apache	CAMEL	1213	0.0556 	0.0417 	0.0833 	0.0833 	0.0556 	0.0833
Apache	CAMEL	1216	0.0266 	0.0218 	0.1171 	0.1171 	0.0617 	0.0377
Apache	CAMEL	1217	0.3847 	0.8011 	0.6297 	0.6297 	0.4130 	0.0304
Apache	CAMEL	1221	0.0496 	0.0286 	0.0199 	0.0199 	0.0044 	0.0000
Apache	CAMEL	1225	0.0172 	0.0455 	0.0071 	0.0071 	0.0066 	0.3333
Apache	CAMEL	1247	0.2661 	0.3056 	0.1325 	0.1325 	0.1875 	0.1288
Apache	CAMEL	1249	0.4061 	0.4274 	0.8056 	0.8056 	0.7778 	1.0000
Apache	CAMEL	1261	0.0701 	0.0113 	0.5037 	0.5037 	0.0777 	0.0397
Apache	CAMEL	1263	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	0.3333
Apache	CAMEL	1265	0.1667 	0.3333 	0.0111 	0.0111 	0.2000 	0.0435
Apache	CAMEL	1270	0.0500 	0.2500 	0.0455 	0.0455 	0.0005 	0.5000
Apache	CAMEL	1271	0.0306 	0.0315 	0.0174 	0.0174 	0.0291 	0.0478
Apache	CAMEL	1274	0.0213 	1.0000 	1.0000 	1.0000 	1.0000 	0.0000
Apache	CAMEL	1278	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000
Apache	CAMEL	1283	0.5500 	0.6667 	0.1961 	0.1961 	0.1454 	0.1909
Apache	CAMEL	1292	0.0135 	0.0385 	0.2000 	0.2000 	0.1000 	0.0256
Apache	CAMEL	1296	0.0433 	0.1202 	0.0192 	0.0192 	0.0096 	0.0201
Apache	CAMEL	1301	0.0250 	0.0291 	0.0187 	0.0187 	0.0372 	0.0815
Apache	CAMEL	1325	0.5000 	0.5000 	0.5000 	0.5000 	0.5000 	0.5000
Apache	CAMEL	1330	0.0076 	0.0056 	0.0035 	0.0035 	0.0012 	0.2000
Apache	CAMEL	1332	0.2334 	0.2154 	0.1208 	0.1208 	0.0945 	0.2326
Apache	CAMEL	1352	0.0010 	0.0010 	0.1667 	0.1667 	0.1667 	0.0417
Apache	CAMEL	1356	0.5000 	0.5000 	0.0147 	0.0147 	0.5000 	0.5000
Apache	CAMEL	1366	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000
Apache	CAMEL	1379	0.5737 	0.5286 	0.2150 	0.2150 	0.3981 	0.9167
Apache	CAMEL	1384	0.1311 	0.1191 	0.2548 	0.2548 	0.4179 	0.2827
Apache	CAMEL	1401	0.2921 	0.2922 	0.5016 	0.5016 	0.1667 	0.5136
Apache	CAMEL	1406	0.0241 	0.0153 	0.5141 	0.5141 	0.1494 	0.2111
Apache	CAMEL	1408	0.2347 	0.3244 	0.1002 	0.1002 	0.3344 	0.3555
Apache	CAMEL	1411	0.0197 	0.0695 	0.0203 	0.0203 	0.0567 	0.1439
Apache	CAMEL	1412	0.0016 	0.0023 	0.0145 	0.0145 	0.0111 	0.1667
Apache	CAMEL	1414	0.2530 	0.1709 	0.0108 	0.0107 	0.5031 	0.0876
Apache	CAMEL	1416	0.0315 	0.0237 	0.0590 	0.0590 	0.0428 	0.0418
Apache	CAMEL	1417	0.1709 	0.1882 	0.0170 	0.0170 	0.0345 	0.2016
Apache	CAMEL	1421	0.5141 	0.5069 	0.0158 	0.0158 	0.0633 	0.5067
Apache	CAMEL	1426	0.3333 	0.5000 	0.0114 	0.0114 	0.5000 	1.0000
Apache	CAMEL	1428	0.1182 	0.1451 	0.2151 	0.2260 	0.1992 	0.3009
Apache	CAMEL	1441	0.0649 	0.2502 	0.0047 	0.0062 	0.1167 	0.0702
Apache	CAMEL	1442	0.0887 	0.1005 	0.2702 	0.3057 	0.0356 	0.2706
Apache	CAMEL	1443	0.0101 	0.0115 	0.0015 	0.0015 	0.0319 	0.0143
Apache	CAMEL	1444	0.1025 	0.3006 	0.0995 	0.0995 	0.2150 	0.2737
Apache	CAMEL	1454	0.0618 	0.3500 	0.0723 	0.0723 	0.0844 	0.0763
Apache	CAMEL	1461	0.3772 	0.5917 	0.0311 	0.0311 	0.0882 	0.4076
Apache	CAMEL	1462	0.0079 	0.0165 	0.0463 	0.0463 	0.0110 	0.1981
Apache	CAMEL	1463	0.0485 	0.0493 	0.0494 	0.0578 	0.0100 	0.0073
Apache	CAMEL	1474	0.0235 	0.0348 	0.0343 	0.0343 	0.1434 	0.0624
Apache	CAMEL	1475	0.3154 	0.3218 	0.2798 	0.2798 	0.2314 	0.2841
Apache	CAMEL	1477	0.0127 	0.0370 	0.1634 	0.1553 	0.0430 	0.1573
Apache	CAMEL	1480	0.0133 	0.1186 	0.1191 	0.1191 	0.1053 	0.6703
Apache	CAMEL	1488	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000
Apache	CAMEL	1492	0.0303 	0.2500 	0.1429 	0.1429 	1.0000 	1.0000
Apache	CAMEL	1496	0.1453 	0.0660 	0.3766 	0.3766 	0.0369 	0.0488
Apache	CAMEL	1497	1.0000 	1.0000 	1.0000 	1.0000 	0.1667 	1.0000
Apache	CAMEL	1498	0.0465 	0.0174 	0.0121 	0.0182 	0.0619 	0.0541
Apache	CAMEL	1504	1.0000 	1.0000 	0.0038 	0.0038 	0.5000 	1.0000
Apache	CAMEL	1505	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000
Apache	CAMEL	1506	0.0354 	0.1350 	0.0626 	0.0626 	0.1340 	0.1143
Apache	CAMEL	1508	0.0435 	0.1000 	0.0233 	0.0233 	0.0714 	1.0000
Apache	CAMEL	1509	0.0522 	0.1299 	0.0130 	0.0130 	0.2555 	0.2995
Apache	CAMEL	1510	0.6704 	0.6701 	0.3731 	0.3731 	0.3645 	0.3967
Apache	CAMEL	1511	0.1218 	0.1022 	0.1808 	0.1808 	0.2437 	0.1589
Apache	CAMEL	1513	0.1437 	0.2124 	0.0635 	0.0635 	0.1851 	0.2430
Apache	CAMEL	1516	0.5435 	0.5556 	0.1190 	0.1190 	0.0744 	0.1181
Apache	CAMEL	1519	0.0250 	0.1000 	0.0118 	0.0118 	0.0588 	0.1429
Apache	CAMEL	1524	0.5500 	0.5385 	0.5714 	0.5714 	0.3214 	0.6000
Apache	CAMEL	1525	0.0184 	0.0210 	0.0125 	0.0125 	0.0217 	0.3838
Apache	CAMEL	1535	0.0100 	0.0190 	0.0505 	0.0505 	0.0706 	0.1223
Apache	CAMEL	1544	0.0023 	0.0062 	0.0064 	0.0064 	0.0131 	0.0400
Apache	CAMEL	1547	0.1459 	0.1931 	0.1836 	0.1836 	0.2324 	0.7625
Apache	CAMEL	1548	0.0027 	0.0049 	0.0066 	0.0066 	0.0068 	0.0573
Apache	CAMEL	1565	0.5069 	0.5028 	0.5370 	0.5370 	0.5081 	0.5000
Apache	CAMEL	1566	0.0233 	0.0206 	0.3481 	0.3481 	0.1009 	0.7306
Apache	CAMEL	1568	0.5000 	1.0000 	0.0222 	0.0222 	0.5000 	1.0000
Apache	CAMEL	1583	0.0909 	0.1667 	0.2000 	0.2000 	0.2000 	0.3333
Apache	CAMEL	1585	0.1022 	0.1048 	0.0121 	0.0121 	0.1030 	0.1804
Apache	CAMEL	1586	0.0625 	0.0263 	0.0111 	0.0111 	0.0034 	0.0417
Apache	CAMEL	1590	0.0002 	0.0002 	0.0008 	0.0008 	0.0020 	0.0341
Apache	CAMEL	1604	0.0275 	0.0606 	0.0378 	0.0378 	0.0234 	0.0875
Apache	CAMEL	1609	0.0516 	0.1456 	0.0097 	0.0097 	0.0339 	0.0304
Apache	CAMEL	1614	0.0179 	0.0909 	0.3333 	0.3333 	0.1000 	0.2000
Apache	CAMEL	1615	0.0846 	0.0845 	0.0020 	0.0020 	0.0855 	0.0756
Apache	CAMEL	1618	0.1992 	0.1743 	0.0186 	0.0184 	0.1462 	0.0481
Apache	CAMEL	1621	0.0022 	0.0136 	0.0473 	0.0473 	0.0338 	0.0883
Apache	CAMEL	1622	0.0367 	0.0326 	0.0107 	0.0107 	0.0063 	0.0020
Apache	CAMEL	1624	0.1077 	0.1037 	0.1859 	0.1859 	0.5052 	0.1010
Apache	CAMEL	1630	0.5000 	0.5000 	0.1250 	0.1250 	0.5000 	1.0000
Apache	CAMEL	1632	0.0025 	0.0059 	0.0013 	0.0013 	0.0093 	0.0125
Apache	CAMEL	1633	1.0000 	1.0000 	1.0000 	1.0000 	1.0000 	1.0000
Apache	CAMEL	1641	0.0186 	0.0313 	0.1561 	0.2061 	0.1159 	0.0639
Apache	CAMEL	1642	0.0696 	0.1607 	0.2024 	0.2024 	0.0970 	0.5833
Apache	CAMEL	1645	0.2700 	0.1484 	0.3250 	0.3250 	0.2333 	0.1000
Apache	CAMEL	1646	0.1545 	0.5185 	0.9267 	0.9267 	0.6676 	0.1529
Apache	CAMEL	1650	0.1991 	0.1565 	0.2762 	0.2974 	0.2566 	0.4045
Apache	CAMEL	1651	0.0505 	0.0505 	0.0046 	0.0046 	0.0507 	0.0173
Apache	CAMEL	1652	0.0201 	0.0305 	0.0576 	0.0802 	0.0418 	0.1305
Apache	CAMEL	1663	0.0113 	0.0409 	0.1879 	0.1935 	0.0816 	0.2120
Apache	CAMEL	1670	0.2565 	0.3037 	0.3750 	0.4070 	0.3250 	0.3636
Apache	CAMEL	1671	0.0175 	0.0116 	0.0364 	0.0364 	0.0126 	0.4083
Apache	CAMEL	1676	0.5000 	0.5000 	1.0000 	1.0000 	0.5000 	0.3333
Apache	CAMEL	1689	0.3024 	0.4886 	0.4135 	0.4620 	0.4902 	0.3664
Apache	CAMEL	1696	0.0270 	0.3336 	0.0640 	0.0640 	0.0275 	0.3447
Apache	CAMEL	1697	0.0731 	0.0730 	0.0732 	0.0732 	0.0724 	0.1676
Apache	CAMEL	1711	0.6667 	0.8095 	0.0994 	0.0994 	0.8333 	1.0000
